#Image Rect[ms],Image Resize[ms],ORB ext[ms],Stereo match[ms],IMU preint[ms],Pose pred[ms],LM track[ms],KF dec[ms],Total[ms]
0.000000,0.000000,11.963238,2.189055,0.001957,4.920047,0.772462,0.001110,16.409480
0.000000,0.000000,11.533199,2.236244,0.051769,0.769678,0.806705,0.000277,16.660316
0.000000,0.000000,12.777530,2.993900,0.043087,0.562806,0.560519,0.000299,18.869759
0.000000,0.000000,11.272475,3.446548,0.046660,1.631410,1.803610,0.000540,17.116419
0.000000,0.000000,11.881817,2.533077,0.044578,0.574810,0.634726,0.608305,17.022959
0.000000,0.000000,11.110829,5.739053,0.095099,0.732193,0.779518,0.000411,20.456553
0.000000,0.000000,10.680734,1.979124,0.038299,0.965760,0.897712,0.000460,15.122799
0.000000,0.000000,12.147745,2.279910,0.044243,0.671863,0.629275,0.000287,17.476470
0.000000,0.000000,11.339521,2.051175,0.040622,0.698288,0.807395,0.000306,15.794702
0.000000,0.000000,11.512063,2.582411,0.043686,0.737955,0.915376,1.182248,16.982724
0.000000,0.000000,11.121629,2.490791,0.045727,1.402257,1.072606,0.000366,16.237714
0.000000,0.000000,10.775041,2.162983,0.035143,2.619742,2.537066,0.000770,15.475069
0.000000,0.000000,11.390379,5.572002,0.096951,2.306738,2.659178,0.000754,19.748734
0.000000,0.000000,10.931913,5.554766,0.097338,2.212342,2.964883,0.000653,19.511779
0.000000,0.000000,11.398103,5.780605,0.095423,0.846566,0.986408,0.805579,20.475745
0.000000,0.000000,11.225030,5.344238,0.092605,1.100179,1.098933,0.000340,19.401733
0.000000,0.000000,12.279027,4.362318,0.039428,0.993083,1.120906,0.000219,18.978104
0.000000,0.000000,11.431469,2.458224,0.041801,1.201669,1.570114,0.000325,16.512089
0.000000,0.000000,11.514736,5.702545,0.097064,0.908242,1.176590,0.000291,20.126913
0.000000,0.000000,12.810411,5.407711,0.094707,0.795734,1.139558,1.023624,21.030986
0.000000,0.000000,10.847849,5.264203,0.096104,1.811517,1.387187,0.000370,18.810856
0.000000,0.000000,12.062754,2.444291,0.045456,1.449454,1.806904,0.000386,17.361958
0.000000,0.000000,12.569319,5.688954,0.096818,1.367998,1.694271,0.000252,21.098070
0.000000,0.000000,15.117712,5.341330,0.104349,1.212277,1.739229,0.000409,24.097305
0.000000,0.000000,11.376417,2.190947,0.039928,1.742609,2.404596,4.920558,16.000663
0.000000,0.000000,13.981520,2.117892,0.039910,4.851536,4.120346,0.000579,19.108263
0.000000,0.000000,11.096368,5.666559,0.099169,4.224565,3.435886,0.000605,19.924727
0.000000,0.000000,12.793041,5.538133,0.092872,2.963993,3.428311,0.000455,21.199934
