#Image Rect[ms],Image Resize[ms],ORB ext[ms],Stereo match[ms],IMU preint[ms],Pose pred[ms],LM track[ms],KF dec[ms],Total[ms]
0.000000,0.000000,15.460724,2.376555,0.002180,5.024448,0.827886,0.001278,20.130619
0.000000,0.000000,14.060665,3.081631,0.046450,0.868299,1.009435,0.000312,20.178644
0.000000,0.000000,13.914666,2.735338,0.043812,0.726689,0.795791,0.000330,19.731647
0.000000,0.000000,14.327417,2.461172,0.042481,1.803792,1.887415,0.000570,19.098929
0.000000,0.000000,14.295885,2.063303,0.038201,0.783330,0.858560,0.169412,18.577118
0.000000,0.000000,14.097293,2.084217,0.036177,0.738431,0.700689,0.000305,19.012475
0.000000,0.000000,14.985684,5.667341,0.098097,0.840157,0.953609,0.000429,23.407634
0.000000,0.000000,15.156753,1.962043,0.037200,0.725056,1.091745,0.000342,19.703428
0.000000,0.000000,14.431364,2.109747,0.038542,0.655136,1.020140,0.000403,18.821207
0.000000,0.000000,15.018003,2.106402,0.038984,1.595096,2.427915,0.458481,20.050722
0.000000,0.000000,14.490362,2.381808,0.038647,1.183681,1.158873,0.000401,19.234834
0.000000,0.000000,13.912701,5.711096,0.105415,2.241032,2.157827,0.000432,22.473285
0.000000,0.000000,15.061596,5.694767,0.098501,0.811475,0.941767,0.000309,24.280286
0.000000,0.000000,14.716070,2.381384,0.041827,1.906756,2.817729,0.000637,19.603528
0.000000,0.000000,14.162736,2.579349,0.043551,0.876809,1.163936,0.219002,19.829369
0.000000,0.000000,15.518017,2.531331,0.042743,3.001928,2.622399,0.000726,21.165865
0.000000,0.000000,20.372325,2.514731,0.045789,0.847996,0.974329,0.000229,25.232764
0.000000,0.000000,15.507391,2.190128,0.038282,0.992505,0.925532,0.000327,20.412778
0.000000,0.000000,15.149136,2.205207,0.042685,0.996729,1.233504,0.000267,19.611655
0.000000,0.000000,13.923704,5.553565,0.095727,1.830164,3.067700,0.472942,22.891508
0.000000,0.000000,14.617295,4.499042,0.054403,3.432653,3.404444,0.000610,21.613911
0.000000,0.000000,15.361575,2.514009,0.043322,0.999429,1.028147,0.000212,20.991190
0.000000,0.000000,15.410279,2.023301,0.039803,2.607064,3.145821,0.000337,20.522676
0.000000,0.000000,14.907804,2.481335,0.037927,2.209327,3.192709,0.000428,19.846155
0.000000,0.000000,16.271048,2.562593,0.039465,1.022988,1.520641,0.334816,21.135583
0.000000,0.000000,14.318557,5.387186,0.098348,1.921417,2.211675,0.000376,22.653112
0.000000,0.000000,14.571684,2.928858,0.046298,1.429420,1.755500,0.000234,20.475813
0.000000,0.000000,17.080337,5.889161,0.098174,1.808220,2.117267,0.000393,26.321714
0.000000,0.000000,15.705186,5.485280,0.102334,1.711974,2.354738,0.000335,24.622450
