#Image Rect[ms],Image Resize[ms],ORB ext[ms],Stereo match[ms],IMU preint[ms],Pose pred[ms],LM track[ms],KF dec[ms],Total[ms]
0.000000,0.000000,13.925543,4.478644,0.002641,6.168261,4.149016,0.001277,20.862438
0.000000,0.000000,13.161919,4.544973,0.045148,3.527087,5.409483,0.000536,20.158174
0.000000,0.000000,12.699150,5.311412,0.044537,3.463390,5.751641,0.000578,20.522942
0.000000,0.000000,14.549734,3.913198,0.034585,3.142940,6.928821,0.000511,20.796104
0.000000,0.000000,13.195931,4.261972,0.035717,1.385894,4.127633,2.758330,26.163737
0.000000,0.000000,14.035993,4.636328,0.043621,4.688526,7.303115,0.000688,31.693553
0.000000,0.000000,14.004922,7.202841,0.063937,1.440594,3.747886,0.000318,33.008261
0.000000,0.000000,14.538155,8.496799,0.088404,1.601963,4.242632,0.000360,34.869435
0.000000,0.000000,13.222355,8.235469,0.088330,1.261843,4.303669,0.000435,35.073380
0.000000,0.000000,13.650133,4.529557,0.050787,0.792894,3.005534,1.020814,28.987434
0.000000,0.000000,15.095660,8.147752,0.075652,1.086712,1.790092,0.000489,38.281493
0.000000,0.000000,14.289347,3.026877,0.052640,2.028469,2.066380,0.000523,24.947111
0.000000,0.000000,12.508213,3.633500,0.056274,0.705808,1.831046,0.000388,24.641601
0.000000,0.000000,12.637274,3.345056,0.056400,0.927480,2.553960,0.000501,24.067481
0.000000,0.000000,12.212617,2.132616,0.044503,0.745786,2.048452,1.690187,21.446403
0.000000,0.000000,12.081330,2.172935,0.067633,3.378639,4.956967,0.000680,20.440497
0.000000,0.000000,12.944904,6.124538,0.117389,1.588248,2.663900,0.000365,26.135663
0.000000,0.000000,12.217013,2.253954,0.050114,2.855409,4.996321,0.000525,19.365009
0.000000,0.000000,13.019190,3.574339,0.063773,2.257222,4.640356,0.000633,22.532520
0.000000,0.000000,13.590975,3.065444,0.050380,1.208885,3.319125,7.055844,23.954687
0.000000,0.000000,13.199550,7.135857,0.062778,3.300716,3.820067,0.000589,31.426413
0.000000,0.000000,13.643489,4.453636,0.056543,2.172139,3.650278,0.000468,24.908681
0.000000,0.000000,12.507789,10.210718,0.111657,1.794072,3.820736,0.000316,34.078462
0.000000,0.000000,13.330617,10.562179,0.103129,1.463177,3.800652,0.000488,34.464853
0.000000,0.000000,13.434054,5.134194,0.055437,2.315421,4.556236,3.904176,32.818149
0.000000,0.000000,13.765971,5.329487,0.062296,5.404131,6.725789,0.000572,29.914623
0.000000,0.000000,12.648718,5.232359,0.052663,2.776518,5.325339,0.000469,26.459779
0.000000,0.000000,13.050944,5.684914,0.053849,4.354730,8.014923,0.000568,26.844975
0.000000,0.000000,13.337866,5.602899,0.057784,2.254980,3.916039,0.000327,27.249874
0.000000,0.000000,12.960403,11.039738,0.092078,4.445582,8.379016,3.972173,37.835557
0.000000,0.000000,14.416416,8.756336,0.070243,3.014271,3.724421,0.000333,38.180743
0.000000,0.000000,15.745390,6.540808,0.063571,2.412858,4.584485,0.000354,32.867508
0.000000,0.000000,12.761871,9.467161,0.084847,3.009880,6.027009,0.000488,37.217397
0.000000,0.000000,12.766807,4.787138,0.051204,2.118919,3.843644,0.000379,26.326795
0.000000,0.000000,15.190640,9.912347,0.093314,3.763485,6.949459,1.805846,44.874153
0.000000,0.000000,12.757751,4.081338,0.055597,3.783162,5.522162,0.000495,26.833389
0.000000,0.000000,13.233448,4.104128,0.050082,2.061466,3.935340,0.000370,26.715742
0.000000,0.000000,12.902285,5.350449,0.061119,2.754812,5.350920,0.000454,29.659719
0.000000,0.000000,13.064014,8.461425,0.096426,3.909199,8.570700,0.000500,30.476552
