#Image Rect[ms],Image Resize[ms],ORB ext[ms],Stereo match[ms],IMU preint[ms],Pose pred[ms],LM track[ms],KF dec[ms],Total[ms]
0.000000,0.000000,28.098298,2.161595,0.004160,11.606863,4.220531,0.002528,33.320122
0.000000,0.000000,26.193730,3.040262,0.084673,2.509567,2.942724,0.000928,33.631870
0.000000,0.000000,24.172169,3.254568,0.074177,2.723585,3.532716,0.001344,31.313089
0.000000,0.000000,23.971303,3.928496,0.088642,2.477311,3.427786,0.001056,31.880969
0.000000,0.000000,24.800721,4.971678,0.119010,2.759906,3.686510,0.987980,34.113540
0.000000,0.000000,24.506446,5.969737,0.122497,5.983466,6.052874,0.001376,34.761996
0.000000,0.000000,24.665200,6.217965,0.114881,5.361794,6.438800,0.001472,35.365428
0.000000,0.000000,24.531854,6.205676,0.128545,4.670841,6.035531,0.001472,35.250194
0.000000,0.000000,26.934380,6.104491,0.118401,4.249077,7.003382,0.001408,38.594331
0.000000,0.000000,27.831319,6.252109,0.129858,2.929156,4.786491,0.865067,54.951172
0.000000,0.000000,25.346680,5.416291,0.088609,6.856821,7.784544,0.000960,40.773526
0.000000,0.000000,25.164246,6.808980,0.130210,4.940541,6.904693,0.001056,42.444907
0.000000,0.000000,25.039829,6.927669,0.131297,3.973425,6.664274,0.001024,42.221320
0.000000,0.000000,26.896139,7.490780,0.132193,3.516267,6.843252,0.001280,46.085143
0.000000,0.000000,24.868562,7.856833,0.135618,3.425226,7.309402,1.367600,49.365344
0.000000,0.000000,24.933139,8.786925,0.136769,6.943061,8.831629,0.001280,49.817573
0.000000,0.000000,25.249111,8.570953,0.140098,4.911644,7.551773,0.000960,49.034844
0.000000,0.000000,26.066657,8.519593,0.139841,4.254453,7.568669,0.001376,50.116233
0.000000,0.000000,24.542190,7.118391,0.113410,4.969053,8.063619,0.001152,44.303489
0.000000,0.000000,26.135970,7.939906,0.119169,3.840879,6.356814,0.797994,53.132142
0.000000,0.000000,24.770449,7.988323,0.118337,6.177932,7.923457,0.001248,48.889114
0.000000,0.000000,23.601026,8.825741,0.133729,5.018718,7.047990,0.001184,47.480680
0.000000,0.000000,23.925062,9.893594,0.146018,5.220160,7.402780,0.001408,48.615319
0.000000,0.000000,25.416633,11.005255,0.153922,5.321666,8.147492,0.001216,53.118158
0.000000,0.000000,27.255120,9.853753,0.094529,4.276084,6.992407,0.766761,57.322338
0.000000,0.000000,24.695632,8.349063,0.097121,6.448335,8.885646,0.001792,49.667460
0.000000,0.000000,24.376972,8.851597,0.136897,4.295093,8.816300,0.001312,49.232286
0.000000,0.000000,26.284899,10.522210,0.157378,3.110566,8.521865,0.001024,54.225340
0.000000,0.000000,23.879206,7.781407,0.118722,2.752610,7.542589,0.001056,46.888129
