#Image Rect[ms],Image Resize[ms],ORB ext[ms],Stereo match[ms],IMU preint[ms],Pose pred[ms],LM track[ms],KF dec[ms],Total[ms]
0.000000,0.000000,14.333621,3.581952,0.002408,5.790140,3.798006,0.001066,20.074069
0.000000,0.000000,12.926227,4.302004,0.046685,2.470729,3.949394,0.000427,20.335285
0.000000,0.000000,13.794764,4.487830,0.034718,1.454865,2.707772,0.000270,20.570147
0.000000,0.000000,12.266133,7.587348,0.056776,1.236553,3.010345,0.000343,22.249798
0.000000,0.000000,12.406422,3.506210,0.036510,1.029324,2.670597,2.052686,23.539686
0.000000,0.000000,14.281547,4.328513,0.042674,1.751915,3.093693,0.000351,31.257554
0.000000,0.000000,13.528667,4.206672,0.072954,1.372791,3.565105,0.000438,26.865277
0.000000,0.000000,11.834339,3.092743,0.037211,2.839791,6.497901,0.000657,21.542180
0.000000,0.000000,11.858515,2.901902,0.037313,2.316333,8.661766,0.000843,22.072369
0.000000,0.000000,11.628732,2.947596,0.037276,0.932796,4.041001,1.370599,22.561877
0.000000,0.000000,13.422990,2.757875,0.041069,2.199137,3.628091,0.000521,23.382371
0.000000,0.000000,13.745666,2.696075,0.048345,0.824292,1.946131,0.000307,24.210405
0.000000,0.000000,11.498963,6.001061,0.094595,0.745920,1.929634,0.000270,29.567969
0.000000,0.000000,12.667997,6.323916,0.111748,0.695932,2.025579,0.000353,33.245536
0.000000,0.000000,13.481877,2.679420,0.068377,0.920995,2.454729,2.191449,25.568503
0.000000,0.000000,12.254184,4.293044,0.108078,2.221802,2.489742,0.000541,25.277028
0.000000,0.000000,12.079819,2.235962,0.058023,3.133465,5.328773,0.000768,19.598137
0.000000,0.000000,12.804328,2.216873,0.055475,1.403225,2.592373,0.000515,20.163237
0.000000,0.000000,12.096083,2.572628,0.055073,1.015152,4.363622,0.000798,20.285044
0.000000,0.000000,12.289728,3.321480,0.058917,1.009612,1.956847,3.830624,24.369181
0.000000,0.000000,12.223853,3.838628,0.063944,7.355513,6.844768,0.000753,24.092911
0.000000,0.000000,13.911643,9.070142,0.110773,3.224653,2.928914,0.000447,35.064065
0.000000,0.000000,12.829918,4.327438,0.062627,1.805176,3.901887,0.000460,24.431332
0.000000,0.000000,12.469428,9.287472,0.108812,1.557741,7.014959,0.000633,30.103904
0.000000,0.000000,12.001802,3.767728,0.034754,2.474032,7.160570,6.969665,25.716865
0.000000,0.000000,12.813945,10.221147,0.075888,7.213003,7.587082,0.000722,40.171942
0.000000,0.000000,11.944893,8.581815,0.107270,4.411076,7.373251,0.000542,29.736816
0.000000,0.000000,12.685924,5.337275,0.054543,3.363308,5.730675,0.000554,26.177170
0.000000,0.000000,13.785224,9.268810,0.049773,3.928799,8.519996,0.000531,34.953296
0.000000,0.000000,12.268829,10.652245,0.103791,4.136542,8.299970,4.075527,42.614182
0.000000,0.000000,13.248096,9.002465,0.066342,5.694699,7.459793,0.000494,39.942974
0.000000,0.000000,13.153595,8.476474,0.065684,4.604769,7.666134,0.000525,36.387716
0.000000,0.000000,13.684592,8.306464,0.132007,3.728371,5.683630,0.000629,33.707154
0.000000,0.000000,14.047700,7.826796,0.125856,2.142681,4.056770,0.000443,37.488485
0.000000,0.000000,14.051667,8.287342,0.104438,2.766886,5.922690,2.892718,41.506644
0.000000,0.000000,14.175089,8.176856,0.105771,5.754705,8.270794,0.000468,38.334632
0.000000,0.000000,13.129468,7.909810,0.096227,1.960521,4.251134,0.000316,35.960658
0.000000,0.000000,13.882441,5.777389,0.069045,3.959281,7.257808,0.000401,31.775037
0.000000,0.000000,13.530612,3.727280,0.055655,2.562366,8.248127,0.000531,26.260767
0.000000,0.000000,12.870760,8.302181,0.107196,1.501765,4.522127,1.738571,35.534024
0.000000,0.000000,12.578616,7.003371,0.101972,2.676264,5.534016,0.000436,36.773179
0.000000,0.000000,12.078381,3.396148,0.055321,3.133605,6.320402,0.000406,23.999674
0.000000,0.000000,11.265418,8.323545,0.100650,2.870984,9.511340,0.000517,33.482090
0.000000,0.000000,13.119816,6.797545,0.100402,1.454822,5.886673,0.000409,33.445595
0.000000,0.000000,12.837525,3.279188,0.055713,2.021517,5.586916,1.669331,26.379325
0.000000,0.000000,12.658221,4.208024,0.074172,3.542884,8.808085,0.000738,28.299732
0.000000,0.000000,12.742889,5.867937,0.095809,0.036265,9.361655,0.054593,31.111809
