#Image Rect[ms],Image Resize[ms],ORB ext[ms],Stereo match[ms],IMU preint[ms],Pose pred[ms],LM track[ms],KF dec[ms],Total[ms]
0.000000,0.000000,18.781840,1.824884,0.003904,10.247057,2.045463,0.003136,24.889907
0.000000,0.000000,15.193671,3.075266,0.068480,1.566930,1.872053,0.001120,22.314935
0.000000,0.000000,12.436298,3.139619,0.071009,1.495185,1.621362,0.001088,19.450647
0.000000,0.000000,12.739245,3.926987,0.092673,1.118765,1.809364,0.000928,20.869799
0.000000,0.000000,14.754979,4.001228,0.106753,1.193742,1.772563,3.147363,23.090751
0.000000,0.000000,18.707279,4.431025,0.111554,2.607901,2.213464,0.001184,27.509776
0.000000,0.000000,15.673933,4.765493,0.115649,1.854196,2.922176,0.000960,24.686673
0.000000,0.000000,15.707726,4.492977,0.116257,1.392623,3.286244,0.000992,24.559087
0.000000,0.000000,14.221597,4.296464,0.118561,1.408752,2.913344,0.001056,22.796444
0.000000,0.000000,15.029510,4.704308,0.121089,1.152941,3.172131,0.001312,24.213451
0.000000,0.000000,15.595724,4.275184,0.115937,1.199117,2.620605,10.124592,24.276269
0.000000,0.000000,13.612822,4.506066,0.108897,7.325201,4.958167,0.001056,22.561433
0.000000,0.000000,12.844366,4.397392,0.108449,5.259035,6.322086,0.000960,21.298603
0.000000,0.000000,13.294931,4.058829,0.111521,6.089188,5.730495,0.001248,21.796657
0.000000,0.000000,13.722968,5.130681,0.118530,5.024600,6.001858,0.000864,23.278529
0.000000,0.000000,14.722882,2.125847,0.060001,4.909334,5.495069,0.001152,20.818854
0.000000,0.000000,14.616962,4.816981,0.112417,5.330363,6.626953,7.956184,23.739719
0.000000,0.000000,12.455242,4.301648,0.127106,11.254940,10.564501,0.001377,21.258603
0.000000,0.000000,13.538902,4.761077,0.110818,8.664160,8.941283,0.001280,22.691387
0.000000,0.000000,14.063323,4.547058,0.101505,7.557556,8.585375,0.000960,23.020798
0.000000,0.000000,13.122993,4.383472,0.111362,9.345352,10.451667,3.406630,21.793297
0.000000,0.000000,15.015878,4.251855,0.121953,9.089125,9.256294,0.001120,23.802887
0.000000,0.000000,14.037051,4.827606,0.112289,8.840098,9.696651,0.001184,23.309890
