#Image Rect[ms],Image Resize[ms],ORB ext[ms],Stereo match[ms],IMU preint[ms],Pose pred[ms],LM track[ms],KF dec[ms],Total[ms]
0.000000,0.000000,25.092424,5.296358,0.004352,12.900169,10.533738,0.002848,33.428085
0.000000,0.000000,23.953721,7.932328,0.083233,3.895475,7.432033,0.001088,36.542046
0.000000,0.000000,21.547738,8.021321,0.078721,3.562510,7.841959,0.001056,33.568567
0.000000,0.000000,23.050606,9.992707,0.105185,3.607343,8.595761,6.118128,37.082981
0.000000,0.000000,21.200406,10.908814,0.115746,4.934944,7.927175,0.001120,55.464438
0.000000,0.000000,22.657992,9.471356,0.107201,4.222423,7.986345,0.001248,0.000000
0.000000,0.000000,20.772560,6.722168,0.136994,3.365100,8.282060,0.001824,0.060673
0.000000,0.000000,22.265603,7.625988,0.104322,3.207722,8.993429,0.001184,60.475799
0.000000,0.000000,22.475622,8.196875,0.114657,2.529281,8.804212,4.759358,43.423320
0.000000,0.000000,20.498284,4.599837,0.121762,2.895462,6.317010,0.001344,45.516595
0.000000,0.000000,20.385578,7.780038,0.136994,3.577102,6.591255,0.001824,0.000000
0.000000,0.000000,19.862020,6.243474,0.127010,3.569646,5.923822,0.000992,0.081057
0.000000,0.000000,19.411646,6.795609,0.157346,3.663984,6.695864,0.001024,53.351833
0.000000,0.000000,21.659035,6.771737,0.168674,3.463886,5.646729,7.782726,42.426283
0.000000,0.000000,20.595373,3.246155,0.063937,6.489173,6.185105,0.001185,44.804394
0.000000,0.000000,20.180392,8.208299,0.179139,4.302744,5.923502,0.001248,41.992261
0.000000,0.000000,20.441804,5.696298,0.167842,4.360601,6.409620,0.001184,42.800528
0.000000,0.000000,21.222165,9.215641,0.171330,3.372620,6.146097,0.001184,0.000000
0.000000,0.000000,19.623936,9.637886,0.161986,3.083528,6.451605,9.497372,0.084801
0.000000,0.000000,21.504377,5.375495,0.062721,6.192849,7.445249,0.001280,49.388070
