#Image Rect[ms],Image Resize[ms],ORB ext[ms],Stereo match[ms],IMU preint[ms],Pose pred[ms],LM track[ms],KF dec[ms],Total[ms]
0.000000,0.000000,20.923456,2.857443,0.004416,13.809097,4.798362,0.003744,27.204909
0.000000,0.000000,17.549846,3.852016,0.083297,5.385505,5.207200,0.001024,25.500504
0.000000,0.000000,19.333837,4.625305,0.088705,5.365474,4.045650,0.001088,27.943478
0.000000,0.000000,18.927975,5.320610,0.103361,5.523620,4.274612,0.001216,28.394332
0.000000,0.000000,17.237555,6.491247,0.120769,5.051966,4.318325,0.001600,36.854371
0.000000,0.000000,17.314516,6.943573,0.134914,4.914716,4.775067,1.980888,47.809513
0.000000,0.000000,18.072861,6.901333,0.202723,6.494223,5.497795,0.001088,40.237836
0.000000,0.000000,17.738617,6.941045,0.128705,5.371074,4.711226,0.001248,38.585112
0.000000,0.000000,17.819034,6.940117,0.133249,5.933928,5.750951,0.000992,39.193632
0.000000,0.000000,16.118982,6.925844,0.125281,6.315501,4.647321,0.001152,36.915428
0.000000,0.000000,18.133598,7.145047,0.129985,5.223775,4.550840,0.001056,41.279193
0.000000,0.000000,18.203039,7.165624,0.137762,5.390754,5.614693,1.100334,41.651645
0.000000,0.000000,18.739590,6.826324,0.124225,5.332801,5.265825,0.001120,40.234637
0.000000,0.000000,20.044469,7.050838,0.127234,6.087851,5.793031,0.001152,43.368595
0.000000,0.000000,18.637924,7.025046,0.134722,5.450754,5.261153,0.001376,40.853524
0.000000,0.000000,16.978672,6.318925,0.118081,5.472195,5.564580,0.001312,42.307782
0.000000,0.000000,16.239847,6.898452,0.126593,5.691173,5.341506,1.413041,39.524644
0.000000,0.000000,15.171098,3.216680,0.065409,6.297261,5.567204,0.001408,33.264568
0.000000,0.000000,16.624396,7.236568,0.135618,6.101834,5.899176,0.001312,40.291565
0.000000,0.000000,18.653796,6.960693,0.133954,6.084426,5.985802,0.002080,40.884213
0.000000,0.000000,17.142962,7.292057,0.132578,5.959977,5.934121,0.001216,39.844584
0.000000,0.000000,18.666852,6.858612,0.127554,5.659718,4.394261,1.402737,42.380103
0.000000,0.000000,17.430741,6.968405,0.143074,6.626705,5.531844,0.001088,40.725170
0.000000,0.000000,19.632816,6.893973,0.135970,5.989673,5.178495,0.001056,42.818540
0.000000,0.000000,16.643852,7.073687,0.136962,5.434690,5.906632,0.000992,40.126603
0.000000,0.000000,17.520662,7.037238,0.128257,5.828903,4.853308,0.001280,40.679346
0.000000,0.000000,16.637932,6.966517,0.131585,5.823559,6.061738,1.436626,39.359553
0.000000,0.000000,18.179295,3.988593,0.130114,6.895668,6.321293,0.001440,38.830875
0.000000,0.000000,17.402773,6.893588,0.138914,6.343981,5.595653,0.001056,39.847688
0.000000,0.000000,18.366049,7.033462,0.130594,6.534992,4.953245,0.001376,41.158104
0.000000,0.000000,16.422473,4.196947,0.134306,5.451619,5.344769,0.001024,35.604436
0.000000,0.000000,17.909147,6.874868,0.129122,5.667526,5.423426,1.454450,42.473416
0.000000,0.000000,16.317063,7.112503,0.132130,5.661605,4.248916,0.001376,41.061655
0.000000,0.000000,17.588855,6.953942,0.130082,4.716794,5.094430,0.001120,41.268249
0.000000,0.000000,16.945328,6.978677,0.137921,6.028297,5.780519,0.001376,39.725350
0.000000,0.000000,17.183730,6.772211,0.135970,5.990634,5.604676,0.001472,39.007453
0.000000,0.000000,16.516715,6.681746,0.133537,5.820743,5.264929,1.584211,40.280301
0.000000,0.000000,21.873260,3.266600,0.076737,6.861780,6.182443,0.001280,39.069726
0.000000,0.000000,17.829338,6.257613,0.118273,6.347022,6.254668,0.001408,37.946992
0.000000,0.000000,17.042225,6.577265,0.133666,6.365581,5.320898,0.001376,39.903464
0.000000,0.000000,21.193987,7.016181,0.130401,6.406959,4.662201,0.001280,44.378687
0.000000,0.000000,17.494838,6.891573,0.108033,5.856968,6.038633,1.218063,41.383002
0.000000,0.000000,17.046577,6.796211,0.143970,4.101426,6.586961,0.000896,41.277594
0.000000,0.000000,17.650936,6.832308,0.142018,6.386862,5.723526,0.001280,41.726687
0.000000,0.000000,16.388136,7.092727,0.137441,5.894472,6.360270,0.001856,39.687942
0.000000,0.000000,17.026864,6.844340,0.142625,5.163455,5.576996,0.001184,39.135903
0.000000,0.000000,16.947056,6.753906,0.131138,5.318113,6.120651,2.133466,41.225305
0.000000,0.000000,16.328168,3.055781,0.071649,5.995178,6.044138,0.000928,34.027776
0.000000,0.000000,17.846907,6.765299,0.132514,0.064257,9.035887,0.089185,41.139576
0.000000,0.000000,19.085930,7.051286,0.135234,0.084737,10.423040,0.081633,42.778348
