#Image Rect[ms],Image Resize[ms],ORB ext[ms],Stereo match[ms],IMU preint[ms],Pose pred[ms],LM track[ms],KF dec[ms],Total[ms]
0.000000,0.000000,8.227840,0.989600,0.001966,3.735826,0.820111,0.001213,11.113099
0.000000,0.000000,8.109681,0.905243,0.037295,0.537014,0.739275,0.000435,11.878413
0.000000,0.000000,8.259882,0.995622,0.037552,3.261074,0.951736,0.000494,12.316053
0.000000,0.000000,7.951487,0.862717,0.033533,0.597566,0.807308,0.000378,11.009681
0.000000,0.000000,9.102887,1.051406,0.042602,0.521568,0.863688,0.000393,12.582352
0.000000,0.000000,9.122961,1.158051,0.042977,0.448917,0.915752,0.000413,12.619233
0.000000,0.000000,8.344838,2.606073,0.085711,1.189082,2.485189,4.835362,13.719324
0.000000,0.000000,9.248936,1.312551,0.043160,3.524982,2.254580,0.000488,13.073826
0.000000,0.000000,10.118256,1.335400,0.052049,4.075535,2.759928,0.000684,15.585067
0.000000,0.000000,9.825909,1.462137,0.048692,1.574629,2.258267,0.000449,18.612317
0.000000,0.000000,9.521025,1.357152,0.064236,1.060183,1.810318,0.000475,15.139893
0.000000,0.000000,8.534188,1.279431,0.039933,0.781194,1.865676,2.868187,22.407275
0.000000,0.000000,8.874474,1.288516,0.035361,2.518262,2.668978,0.000440,14.494381
0.000000,0.000000,9.280157,1.502767,0.037316,1.859598,2.804931,0.000377,17.806358
0.000000,0.000000,8.800572,1.679913,0.053221,1.596045,3.070359,0.000352,14.836023
0.000000,0.000000,8.951171,1.762088,0.033834,1.415225,3.078864,0.000331,14.739245
0.000000,0.000000,8.338570,1.976074,0.035649,1.338597,3.628661,2.313858,14.717691
0.000000,0.000000,9.241958,5.142299,0.095123,2.666999,2.931250,0.000356,25.514052
0.000000,0.000000,9.442333,2.845648,0.049425,3.295671,4.035490,0.000360,24.786203
0.000000,0.000000,8.538679,2.523009,0.041120,6.157990,7.364606,0.000610,16.951156
0.000000,0.000000,8.924328,2.850679,0.036563,2.613355,3.906033,0.000510,20.492253
0.000000,0.000000,9.640813,7.049473,0.135412,3.331389,5.553115,2.270347,26.262941
0.000000,0.000000,10.217810,3.294304,0.045867,5.766509,6.695225,0.000600,20.466695
0.000000,0.000000,8.233790,2.704952,0.037670,1.465700,2.843461,0.000384,16.037578
0.000000,0.000000,8.857870,2.491792,0.039292,2.424782,7.501105,0.000623,19.875204
0.000000,0.000000,8.718155,2.536912,0.038274,0.607043,2.978083,0.000381,18.925781
