#Image Rect[ms],Image Resize[ms],ORB ext[ms],Stereo match[ms],IMU preint[ms],Pose pred[ms],LM track[ms],KF dec[ms],Total[ms]
0.000000,0.000000,17.726131,1.647789,0.002143,4.788229,1.542079,0.001140,21.566308
0.000000,0.000000,18.025775,1.828531,0.045696,2.247508,2.610046,0.000683,22.318390
0.000000,0.000000,17.155382,2.031493,0.047031,0.879774,0.986303,0.000395,21.610786
0.000000,0.000000,18.183108,2.651576,0.057507,0.640948,0.811671,0.000286,23.313579
0.000000,0.000000,17.769281,3.657770,0.088995,1.946904,2.829875,0.775045,24.095740
0.000000,0.000000,17.198766,5.260465,0.100752,1.559059,1.350670,0.000327,25.747272
0.000000,0.000000,16.367324,5.445774,0.095446,3.421251,4.810325,0.000847,25.361880
0.000000,0.000000,17.535795,2.225519,0.041645,3.069131,4.745121,0.000647,22.068580
0.000000,0.000000,18.288836,1.891772,0.035328,2.952837,4.356368,0.000541,22.778658
0.000000,0.000000,19.096042,2.242896,0.043056,0.905370,1.592330,0.301914,30.369808
0.000000,0.000000,18.925347,5.765173,0.160696,2.201604,2.107843,0.000266,32.968957
0.000000,0.000000,18.163167,2.445951,0.044634,1.326024,1.826215,0.000626,25.261349
0.000000,0.000000,17.547924,3.771447,0.038327,1.459406,2.342763,0.000235,25.629035
0.000000,0.000000,19.500475,6.616926,0.113456,1.103153,2.166629,0.000267,34.566660
0.000000,0.000000,17.953662,2.389948,0.039474,2.607097,4.614142,0.953054,26.350250
0.000000,0.000000,17.374198,7.776992,0.103265,2.054221,2.315642,0.000380,36.807307
0.000000,0.000000,19.038307,7.702904,0.074111,4.859110,6.407085,0.000761,37.509698
0.000000,0.000000,18.243941,6.348520,0.080985,3.682777,6.523971,0.000594,35.311551
0.000000,0.000000,17.987881,2.590729,0.038733,1.108462,2.244009,0.000258,25.684133
0.000000,0.000000,17.483359,3.176538,0.045122,1.143134,2.238815,0.298008,28.228151
0.000000,0.000000,17.289721,2.649209,0.035756,1.940314,2.279745,0.000328,25.443327
