#Image Rect[ms],Image Resize[ms],ORB ext[ms],Stereo match[ms],IMU preint[ms],Pose pred[ms],LM track[ms],KF dec[ms],Total[ms]
0.000000,0.000000,12.923410,3.800724,0.002120,8.838891,5.824240,0.001559,18.753281
0.000000,0.000000,12.934808,3.517767,0.041121,1.770676,2.742215,0.000247,19.709910
0.000000,0.000000,12.409609,5.715856,0.039950,1.908685,3.532184,0.000258,21.193047
0.000000,0.000000,13.204845,3.644521,0.034118,1.231188,2.898053,0.000210,19.615607
0.000000,0.000000,14.156624,4.797338,0.041598,2.659078,6.869064,4.509200,28.507950
0.000000,0.000000,14.730881,9.546695,0.095473,2.384212,4.233271,0.000468,42.745220
0.000000,0.000000,12.722327,2.980767,0.054885,1.673676,4.625479,0.000435,23.212000
0.000000,0.000000,13.721458,4.077269,0.047678,1.289142,3.266221,0.000297,25.955621
0.000000,0.000000,12.122559,2.805602,0.036862,1.151451,4.287913,0.000488,21.340595
0.000000,0.000000,14.528721,7.731990,0.088684,0.738705,3.170459,1.204816,39.733213
0.000000,0.000000,14.833209,3.741781,0.057149,1.253268,2.174123,0.000367,28.564571
0.000000,0.000000,12.426727,3.584533,0.053631,0.916121,2.186723,0.000353,25.475362
0.000000,0.000000,12.472663,2.540578,0.045219,0.928879,2.358276,0.000373,21.927919
0.000000,0.000000,13.489191,3.011710,0.057817,0.684407,1.810434,0.000273,24.345349
0.000000,0.000000,12.080363,2.154093,0.048479,0.734361,2.011631,1.898952,21.791820
0.000000,0.000000,13.393380,2.358575,0.067461,2.202075,2.423925,0.000311,21.770376
0.000000,0.000000,11.514265,2.458177,0.058986,1.490169,2.678772,0.000346,19.534759
0.000000,0.000000,14.267928,2.696001,0.062379,1.106635,1.989834,0.000315,23.031053
0.000000,0.000000,11.049052,2.376537,0.052129,1.134245,2.471760,0.000365,18.367222
0.000000,0.000000,13.383444,2.710060,0.063083,1.233041,2.361876,4.408688,23.128201
0.000000,0.000000,12.019301,3.737368,0.061275,6.640120,6.609051,0.000602,23.421814
0.000000,0.000000,12.900641,3.875210,0.051327,1.768829,2.959996,0.000327,23.609105
0.000000,0.000000,12.995659,3.354533,0.043915,3.478013,7.130895,0.000560,21.720407
0.000000,0.000000,12.396164,4.426265,0.068784,2.939182,8.549280,0.000732,22.924999
