#Image Rect[ms],Image Resize[ms],ORB ext[ms],Stereo match[ms],IMU preint[ms],Pose pred[ms],LM track[ms],KF dec[ms],Total[ms]
0.000000,0.000000,15.901174,2.096629,0.002487,4.695709,0.802606,0.001574,19.895481
0.000000,0.000000,13.749430,1.945808,0.035441,0.798194,0.698252,0.000321,18.457297
0.000000,0.000000,14.335652,2.528114,0.050522,0.755536,0.694938,0.000383,19.193545
0.000000,0.000000,18.389700,3.468970,0.041450,1.451165,1.633047,0.000767,24.613470
0.000000,0.000000,13.684895,2.673895,0.045256,0.429302,0.646949,0.209020,18.639937
0.000000,0.000000,18.506012,5.435158,0.052551,0.854395,0.964946,0.000337,26.513591
0.000000,0.000000,13.383222,1.871751,0.036332,0.527108,0.866447,0.000272,18.044124
0.000000,0.000000,15.617238,5.484332,0.102614,0.458836,0.974340,0.000332,24.089176
0.000000,0.000000,14.848114,2.353948,0.043871,0.578097,1.215149,0.000423,19.442228
0.000000,0.000000,14.308257,4.191889,0.098558,0.442284,0.947631,0.000402,21.283209
0.000000,0.000000,15.893607,2.307486,0.041502,0.474051,0.871718,0.279284,20.974450
0.000000,0.000000,14.198487,2.085587,0.038855,1.344426,1.442743,0.000394,19.249470
0.000000,0.000000,14.167528,2.361423,0.053140,2.000686,3.152594,0.000630,19.244103
0.000000,0.000000,15.382291,5.587813,0.102604,0.789112,1.130285,0.000821,24.369656
0.000000,0.000000,17.535239,5.659524,0.103215,0.999589,1.444374,0.000429,26.603252
0.000000,0.000000,15.305547,2.449558,0.044295,0.926744,1.272601,0.000350,20.498858
0.000000,0.000000,16.054163,5.548394,0.098965,0.668602,0.959653,0.305047,24.515298
0.000000,0.000000,14.582106,5.828935,0.099375,2.069853,3.270698,0.000490,23.970513
0.000000,0.000000,15.129283,5.922541,0.100336,2.108013,2.138023,0.000360,24.240290
0.000000,0.000000,14.927809,5.625501,0.097704,2.251952,2.925712,0.000390,23.419508
0.000000,0.000000,14.463904,2.549810,0.045611,1.866673,2.236178,0.000385,20.228200
0.000000,0.000000,14.238957,2.215254,0.035825,4.096117,4.597545,0.000692,19.025996
0.000000,0.000000,15.391052,2.558471,0.039205,4.602033,5.318419,0.547739,20.751670
0.000000,0.000000,15.465968,2.488126,0.045484,3.812708,4.233010,0.000562,21.068594
0.000000,0.000000,16.182958,5.667805,0.097217,2.756665,3.372147,0.000423,25.295770
0.000000,0.000000,14.635422,5.744948,0.099293,1.967564,2.504074,0.000349,23.719105
0.000000,0.000000,14.604199,2.073248,0.035886,1.676740,2.371491,0.000380,19.520878
0.000000,0.000000,16.417353,5.456941,0.099122,2.078491,2.518529,0.213946,25.189708
0.000000,0.000000,15.270575,5.597192,0.101624,2.650263,3.202032,0.000467,24.109844
0.000000,0.000000,15.429427,5.672100,0.101623,2.240060,3.354273,0.000468,24.014084
0.000000,0.000000,14.216871,2.154421,0.031899,1.937771,3.277041,0.000507,19.168834
0.000000,0.000000,14.832990,2.578053,0.031748,1.606457,2.618288,0.000345,20.487610
0.000000,0.000000,15.961411,6.054371,0.097655,4.829953,7.080163,0.536954,25.642796
0.000000,0.000000,15.916519,5.600744,0.098612,5.358403,7.495156,0.000756,24.478704
0.000000,0.000000,15.735788,2.564857,0.038252,2.285064,3.976595,0.000556,21.701835
0.000000,0.000000,13.988480,2.225139,0.040170,4.029991,6.446982,0.000491,18.616979
0.000000,0.000000,14.734456,2.454596,0.039686,1.314299,2.887437,0.000354,19.696655
0.000000,0.000000,14.938738,2.305480,0.042690,1.549180,3.804600,0.208915,19.801231
0.000000,0.000000,15.973485,2.533917,0.046015,3.202843,6.709369,0.000925,20.935533
0.000000,0.000000,14.709266,2.128878,0.039238,1.011048,2.645562,0.000338,19.886374
0.000000,0.000000,15.389271,5.753873,0.117463,2.509337,6.470057,0.000758,24.185394
0.000000,0.000000,15.832879,2.613700,0.049581,0.988174,2.994686,0.000402,21.086968
0.000000,0.000000,15.252167,6.378756,0.107123,2.903188,6.080872,0.196682,24.647278
0.000000,0.000000,15.120261,6.525141,0.099722,3.940217,7.845770,0.000731,25.403972
0.000000,0.000000,14.632273,2.352114,0.048932,1.780675,3.342036,0.000522,20.201333
0.000000,0.000000,16.211593,2.284910,0.048019,1.639244,2.668798,0.000350,21.118645
0.000000,0.000000,14.678529,2.386532,0.052060,1.926054,3.316188,0.000457,19.565120
0.000000,0.000000,14.362345,2.341495,0.044524,1.966602,2.828094,0.212553,19.465999
0.000000,0.000000,14.435931,2.032383,0.037067,0.044163,8.129307,0.067031,18.674864
0.000000,0.000000,16.248868,2.251818,0.045823,0.046330,9.016143,0.437567,21.889825
0.000000,0.000000,15.704285,2.273652,0.037683,0.052280,11.699262,0.099749,20.391254
0.000000,0.000000,14.672210,2.540693,0.050083,0.032814,4.629063,0.236580,20.169804
0.000000,0.000000,16.359618,2.352650,0.048879,0.054880,9.248466,0.329508,21.057986
0.000000,0.000000,14.809490,5.495209,0.110422,0.056283,11.593332,0.085184,23.167483
0.000000,0.000000,14.416143,5.596662,0.103081,0.038964,5.817774,0.333128,22.956339
0.000000,0.000000,15.661493,5.431629,0.105792,0.040850,7.515754,0.061919,24.626733
0.000000,0.000000,14.840513,6.031708,0.101860,0.076876,10.793924,0.074445,24.331981
0.000000,0.000000,14.970060,2.336587,0.043645,0.036786,7.842402,0.322589,20.515678
0.000000,0.000000,14.456679,2.461198,0.052203,0.040830,8.491687,0.067223,20.203408
0.000000,0.000000,15.031457,2.377846,0.041339,0.036972,6.863082,0.277701,19.948273
0.000000,0.000000,15.180304,5.519525,0.100026,0.046656,8.138815,0.059745,23.565761
0.000000,0.000000,14.879202,2.089342,0.039389,0.026707,6.045513,0.213321,19.708915
0.000000,0.000000,14.911100,5.680562,0.098035,0.056611,6.562673,0.047717,23.764010
0.000000,0.000000,15.611666,2.519878,0.039474,0.045203,5.916638,0.221706,21.468553
0.000000,0.000000,15.346562,2.470307,0.035747,0.057595,7.512373,0.051807,20.222326
0.000000,0.000000,15.135425,5.868520,0.101634,0.059023,6.166953,0.221055,23.834523
0.000000,0.000000,15.581215,2.476320,0.045478,0.061393,11.885108,0.089435,20.436562
0.000000,0.000000,15.142702,2.482403,0.042927,0.037679,7.230721,0.316336,20.156778
0.000000,0.000000,16.375169,2.399305,0.042575,0.049596,6.694291,0.051019,21.232116
0.000000,0.000000,16.482959,2.408977,0.044345,0.027660,6.868422,0.245408,21.394647
0.000000,0.000000,15.590647,3.913343,0.043242,0.056568,12.417026,0.082410,22.096071
0.000000,0.000000,15.244081,2.070182,0.039661,0.027414,6.229567,0.034787,19.786133
0.000000,0.000000,15.992792,2.816140,0.046725,0.021351,7.015397,0.365487,21.207389
0.000000,0.000000,15.747252,2.170927,0.038219,0.053144,12.510132,0.081352,21.027188
0.000000,0.000000,14.840051,2.441366,0.045182,0.018090,4.621471,0.199270,19.703954
0.000000,0.000000,15.227055,2.456227,0.044400,0.037657,6.287458,0.042498,20.997528
0.000000,0.000000,14.678416,2.087159,0.036560,0.020794,5.099122,0.027010,19.874429
0.000000,0.000000,15.225233,5.443726,0.101210,0.040243,9.584282,0.030051,23.904145
0.000000,0.000000,14.769321,5.909670,0.097925,0.016319,5.215610,0.185125,23.564428
0.000000,0.000000,15.678446,5.956023,0.103728,0.025781,6.568043,0.042694,24.734620
0.000000,0.000000,15.191424,2.617127,0.043540,0.034562,5.735048,0.035010,21.321204
0.000000,0.000000,15.585636,2.802840,0.041217,0.028565,4.601904,0.024080,26.539490
0.000000,0.000000,17.208777,2.731712,0.070568,0.021643,5.063768,0.024474,24.743732
0.000000,0.000000,16.200111,3.104589,0.059036,0.039125,5.670879,0.223566,23.050552
0.000000,0.000000,14.305184,7.654810,0.102904,0.027683,7.359964,0.050624,27.834768
0.000000,0.000000,14.860722,3.494817,0.042063,0.042250,7.301732,0.047764,22.269769
0.000000,0.000000,15.336377,3.774301,0.047868,0.037961,6.719853,0.038813,23.423083
0.000000,0.000000,14.984624,10.039264,0.036628,0.026615,5.646096,0.236646,29.264680
0.000000,0.000000,14.817081,3.449898,0.029711,0.045150,12.297499,0.083397,22.770385
0.000000,0.000000,14.874682,4.762866,0.047813,0.051467,11.556922,0.087365,23.927903
0.000000,0.000000,14.259725,4.430077,0.037577,0.041839,7.136600,0.287662,22.562180
0.000000,0.000000,15.598531,4.012257,0.039130,0.054776,13.867750,0.109250,24.043158
0.000000,0.000000,14.785775,4.850930,0.039840,0.020839,5.237589,0.230398,25.036263
0.000000,0.000000,14.190366,12.629133,0.100881,0.062693,12.312951,0.082896,35.210642
0.000000,0.000000,14.281211,4.328256,0.043304,0.044629,11.378276,0.377585,23.135670
0.000000,0.000000,15.712615,5.467420,0.047822,0.057490,14.392339,0.094827,26.306269
0.000000,0.000000,14.802938,5.419074,0.046738,0.041460,12.434185,0.239465,24.974397
0.000000,0.000000,13.891508,4.622829,0.039201,0.053941,13.627482,0.086666,22.707160
0.000000,0.000000,13.776393,5.672245,0.039404,0.023212,5.631285,0.227981,27.548254
0.000000,0.000000,14.044039,9.820996,0.029733,0.066061,13.017115,0.088587,30.523572
0.000000,0.000000,14.008368,5.663301,0.046560,0.044747,12.081109,0.458669,27.118426
0.000000,0.000000,14.404303,4.417230,0.040403,0.053713,13.129374,0.089699,25.271453
0.000000,0.000000,16.185847,10.731263,0.090934,0.020242,5.129195,0.260265,38.902624
0.000000,0.000000,14.429810,11.160541,0.094311,0.057664,7.523408,0.054031,38.699951
0.000000,0.000000,15.955552,7.425586,0.055976,0.037665,10.903002,0.444507,34.514136
0.000000,0.000000,15.493022,5.483720,0.049705,0.035334,6.163978,0.043923,30.412379
0.000000,0.000000,14.889219,4.435916,0.040276,0.037068,9.824879,0.075309,26.107418
0.000000,0.000000,13.932413,3.808244,0.038276,0.051714,12.576111,0.072633,24.524570
0.000000,0.000000,17.518287,4.391554,0.039996,0.051178,13.146230,0.073528,29.562091
0.000000,0.000000,15.506652,8.439595,0.041146,0.042903,4.869802,0.230653,32.220299
0.000000,0.000000,14.452277,7.502429,0.054518,0.061786,13.441621,0.087035,30.154178
0.000000,0.000000,15.131702,5.081697,0.052098,0.043856,5.944777,0.219852,27.884192
0.000000,0.000000,14.096001,4.103727,0.045154,0.070325,13.025114,0.085804,25.104735
0.000000,0.000000,14.259914,9.680696,0.102263,0.055694,12.092851,0.448551,39.065397
0.000000,0.000000,14.589120,9.349291,0.102367,0.058506,14.943714,0.100869,39.902937
0.000000,0.000000,14.615523,4.778516,0.056898,0.045453,11.841375,0.448849,28.161197
