#Image Rect[ms],Image Resize[ms],ORB ext[ms],Stereo match[ms],IMU preint[ms],Pose pred[ms],LM track[ms],KF dec[ms],Total[ms]
0.000000,0.000000,12.339845,2.164627,0.002536,8.785693,3.486156,0.001103,17.046369
0.000000,0.000000,12.223665,2.148147,0.041190,3.736409,3.004194,0.000663,16.815143
0.000000,0.000000,11.503284,1.906056,0.034600,3.475502,2.990915,0.000568,15.611130
0.000000,0.000000,12.462868,2.485039,0.042397,2.597637,1.196152,0.000466,17.239973
0.000000,0.000000,12.180038,6.242742,0.099643,4.228226,3.024068,0.000864,28.291239
0.000000,0.000000,13.511792,6.103674,0.100684,5.202225,1.745798,0.663819,35.572963
0.000000,0.000000,12.756038,5.884198,0.152698,5.428082,4.010614,0.000844,28.901032
0.000000,0.000000,12.488307,2.562604,0.076525,1.242655,1.027825,0.000283,24.454076
0.000000,0.000000,11.860734,6.030096,0.106096,1.485271,1.557291,0.000314,24.327558
0.000000,0.000000,11.437225,6.071542,0.099139,4.413907,3.394172,0.000771,27.875808
0.000000,0.000000,13.423342,6.301738,0.099319,4.481735,4.127380,0.000574,30.683889
0.000000,0.000000,14.957736,7.300101,0.149074,1.806945,1.857181,0.360233,35.275618
0.000000,0.000000,12.333692,1.918194,0.035320,1.875727,1.878342,0.000437,19.659352
0.000000,0.000000,12.565165,2.180867,0.040533,1.604911,1.313535,0.000265,20.697315
0.000000,0.000000,11.988361,6.118645,0.106836,4.056467,1.762679,0.000542,28.699536
0.000000,0.000000,14.034841,6.026494,0.101317,1.806949,1.535311,0.000371,31.814211
0.000000,0.000000,12.622196,2.856994,0.043977,1.738423,1.934274,0.451665,22.819960
0.000000,0.000000,12.271103,2.678987,0.049109,1.576047,1.502417,0.000360,21.174740
0.000000,0.000000,12.282601,2.190650,0.046091,1.612440,1.371362,0.000346,19.668698
0.000000,0.000000,11.804035,6.096430,0.106430,4.932737,3.671576,0.000677,26.833802
0.000000,0.000000,13.201428,3.015067,0.044903,4.701715,3.779778,0.001003,22.417546
0.000000,0.000000,12.388911,2.593931,0.045836,1.605713,1.313508,0.409840,21.513878
0.000000,0.000000,12.845086,2.109221,0.043067,1.756125,1.541482,0.000319,20.869706
0.000000,0.000000,13.232933,2.057786,0.039468,4.392802,1.924156,0.000503,20.925336
0.000000,0.000000,12.188445,6.273757,0.102518,2.121348,1.898984,0.000370,30.125312
0.000000,0.000000,11.843501,6.219652,0.109148,1.881799,1.925664,0.000408,30.366844
0.000000,0.000000,12.660912,2.791130,0.032784,4.323359,4.381920,0.928353,21.509956
0.000000,0.000000,12.554312,2.172678,0.042267,1.758989,1.497357,0.000423,20.763493
0.000000,0.000000,12.764386,6.128571,0.106350,1.620748,1.731222,0.000321,27.818438
0.000000,0.000000,12.299223,2.703442,0.047761,4.706070,3.552590,0.000684,21.529598
0.000000,0.000000,13.209320,2.681804,0.047968,4.963655,4.649535,0.000924,22.828743
0.000000,0.000000,13.344728,6.113312,0.090284,1.810225,1.931920,0.470911,31.826264
0.000000,0.000000,12.584589,2.672960,0.042539,1.945442,1.859970,0.000377,20.891102
0.000000,0.000000,11.722153,2.191006,0.038924,1.765900,2.114865,0.000434,20.313206
0.000000,0.000000,14.470795,6.261046,0.104302,1.465386,1.483249,0.000356,31.927695
0.000000,0.000000,13.580116,6.030826,0.104332,1.561889,1.824498,0.000335,32.023005
0.000000,0.000000,11.702715,3.573542,0.045537,2.924041,1.646591,0.529881,21.817131
0.000000,0.000000,11.595123,2.537756,0.046344,4.686463,4.234617,0.000843,21.094769
0.000000,0.000000,11.447501,2.677690,0.045733,1.989909,2.064097,0.000426,20.448091
0.000000,0.000000,11.142274,1.966629,0.038346,5.065055,3.918493,0.000777,18.437248
0.000000,0.000000,11.288773,2.472896,0.040342,2.077277,2.238405,0.000515,20.452574
0.000000,0.000000,12.611127,6.235374,0.085315,1.515487,1.682968,0.423745,27.487486
0.000000,0.000000,12.612822,6.209590,0.079844,1.662891,1.679423,0.000446,30.765611
0.000000,0.000000,13.997491,3.305198,0.048012,3.349004,1.921837,0.000608,23.885692
0.000000,0.000000,12.027794,6.222387,0.104562,2.001938,2.015216,0.000559,30.660311
0.000000,0.000000,11.806082,2.813882,0.050167,1.664903,2.203689,0.000626,21.880455
0.000000,0.000000,12.308944,3.255906,0.038622,1.333620,1.686307,0.615875,21.579960
0.000000,0.000000,12.077897,2.023154,0.043686,0.045765,7.115758,0.059833,20.334785
0.000000,0.000000,11.772614,5.572141,0.096093,0.033815,8.468232,0.060087,25.683890
0.000000,0.000000,12.621778,2.692839,0.049114,0.033305,9.963002,0.057846,21.869577
0.000000,0.000000,12.041623,2.544944,0.048352,0.030553,9.621521,2.061922,20.978308
0.000000,0.000000,11.969251,2.709211,0.047456,4.683648,1.810152,0.000455,20.841875
0.000000,0.000000,12.354276,6.389881,0.113151,1.450279,1.492441,0.000430,28.959828
0.000000,0.000000,13.399929,5.893176,0.084294,1.243338,1.462138,0.000443,30.760435
0.000000,0.000000,12.354500,6.325057,0.112189,2.293853,3.650633,0.000748,31.497813
0.000000,0.000000,11.130413,6.307822,0.115845,2.722846,2.364911,0.000451,32.250278
0.000000,0.000000,12.595504,6.416042,0.075844,1.112103,1.403343,1.603167,21.486417
0.000000,0.000000,11.738136,2.862011,0.038872,1.933973,1.992009,0.000462,31.619388
0.000000,0.000000,11.176511,2.285700,0.030654,3.045778,4.524843,0.000688,18.720080
