#Image Rect[ms],Image Resize[ms],ORB ext[ms],Stereo match[ms],IMU preint[ms],Pose pred[ms],LM track[ms],KF dec[ms],Total[ms]
0.000000,0.000000,14.854671,1.724142,0.002603,5.118710,1.319120,0.001220,18.920787
0.000000,0.000000,14.581472,1.557402,0.039372,0.927700,1.211447,0.000395,18.798743
0.000000,0.000000,13.409107,2.409648,0.038966,0.876815,1.236429,0.000456,18.748016
0.000000,0.000000,15.356279,1.917501,0.033972,0.737706,1.198289,0.000415,19.542353
0.000000,0.000000,15.700240,1.617017,0.037009,1.952980,2.729878,4.635793,19.999556
0.000000,0.000000,14.356264,2.113960,0.044719,1.791640,1.835402,0.000464,18.983821
0.000000,0.000000,14.132930,2.306693,0.042994,1.470934,2.058028,0.000387,18.795045
0.000000,0.000000,15.468087,1.886341,0.037567,1.357253,1.906848,0.000395,20.554335
0.000000,0.000000,14.738132,4.566099,0.093852,1.044962,1.676709,0.000328,27.937808
0.000000,0.000000,16.017998,2.241599,0.044874,1.088698,1.898296,2.576280,27.324306
0.000000,0.000000,14.856949,2.434791,0.070047,1.924691,2.009981,0.000449,22.826689
0.000000,0.000000,14.606804,2.518292,0.046501,1.653208,2.574567,0.000473,21.881253
0.000000,0.000000,17.152847,2.532444,0.045707,3.301016,2.858637,0.000495,24.392788
0.000000,0.000000,15.339438,5.352077,0.106216,0.922961,1.764599,0.000358,33.805465
0.000000,0.000000,15.823751,2.948314,0.048461,0.812280,1.738222,2.535260,25.805308
0.000000,0.000000,15.866370,3.369579,0.047214,2.236260,2.758825,0.000402,25.067269
0.000000,0.000000,14.984235,3.213730,0.046965,3.453623,5.504000,0.000537,24.700716
0.000000,0.000000,15.975634,2.528971,0.043096,1.690347,3.383280,0.000386,23.588064
0.000000,0.000000,15.160514,3.398100,0.048828,1.576611,5.851931,0.000577,26.910688
0.000000,0.000000,15.013448,2.697739,0.040535,3.263924,5.723502,3.887394,24.258388
0.000000,0.000000,14.562840,3.550119,0.044792,4.912996,5.135801,0.000674,24.669544
0.000000,0.000000,14.046577,8.903840,0.102700,2.455128,3.516593,0.000428,31.873993
0.000000,0.000000,13.586414,3.178228,0.038924,4.110122,4.831000,0.000370,22.591327
0.000000,0.000000,14.522866,3.341871,0.041710,1.959483,3.394089,0.000442,25.369257
0.000000,0.000000,15.039112,3.491959,0.038524,1.371997,2.681542,1.895448,26.392709
0.000000,0.000000,24.494858,8.747702,0.086907,4.661351,6.021690,0.000683,45.586650
0.000000,0.000000,14.630842,4.534804,0.054454,1.879366,3.791157,0.000420,26.816752
0.000000,0.000000,14.049860,8.983943,0.047887,1.359193,3.832186,0.000440,33.149746
0.000000,0.000000,14.654143,9.594852,0.115924,0.991159,2.846538,0.000342,40.369280
0.000000,0.000000,16.054233,9.392821,0.111493,0.828034,2.547075,1.749584,38.492011
0.000000,0.000000,15.126037,4.559159,0.058852,1.802730,3.409348,0.000444,28.228148
0.000000,0.000000,13.184128,9.221845,0.098231,1.052721,2.549864,0.000399,33.906631
0.000000,0.000000,13.019925,8.298994,0.094720,0.926435,2.684890,0.000432,29.635221
0.000000,0.000000,13.023920,3.041983,0.042027,0.950749,3.384548,0.000433,24.247629
0.000000,0.000000,13.825018,6.980115,0.089603,0.874572,3.292469,1.518285,34.318169
0.000000,0.000000,13.581424,4.028544,0.056506,1.357299,2.507714,0.000424,25.860104
0.000000,0.000000,14.184632,3.801338,0.069672,1.044270,2.445211,0.000324,25.723720
0.000000,0.000000,14.610283,2.658120,0.047056,1.413425,3.203767,0.000438,24.190344
0.000000,0.000000,12.625969,2.544553,0.048550,0.998052,2.565673,0.000376,22.721460
0.000000,0.000000,13.760715,3.107060,0.044444,0.942456,2.470600,1.812538,25.467021
0.000000,0.000000,13.213727,2.120428,0.047554,1.642915,2.929896,0.000451,22.009129
0.000000,0.000000,13.382605,2.277277,0.051986,1.821362,3.743253,0.000404,21.749335
0.000000,0.000000,14.830783,2.613696,0.061090,1.218160,2.842200,0.000426,24.185373
0.000000,0.000000,15.385679,2.545749,0.062569,1.493221,3.564763,0.000399,26.008135
0.000000,0.000000,14.238589,2.285027,0.039640,1.295101,2.712033,2.447382,22.995954
0.000000,0.000000,13.713425,2.250947,0.047438,2.981710,4.156136,0.000656,22.146371
0.000000,0.000000,13.542366,3.217394,0.058803,0.033805,5.130602,0.050824,24.175168
0.000000,0.000000,14.513014,2.468762,0.048958,0.027392,5.399824,2.651020,22.988947
0.000000,0.000000,14.161894,2.684083,0.047669,0.031722,6.011274,0.048483,24.852418
0.000000,0.000000,14.323625,2.915351,0.034661,0.027875,5.328724,0.036595,24.726853
0.000000,0.000000,13.848956,4.133847,0.056521,0.023268,5.225206,0.036840,26.073381
0.000000,0.000000,14.605559,3.174195,0.046842,0.022902,5.391907,0.036564,24.333968
0.000000,0.000000,15.156794,4.489939,0.056570,0.029008,7.026758,0.049613,27.947353
0.000000,0.000000,12.774879,3.758238,0.048282,0.027112,7.108053,0.050127,25.728827
0.000000,0.000000,14.241020,4.525398,0.058776,0.028704,7.358136,0.050054,28.507059
0.000000,0.000000,14.902045,4.771768,0.057177,0.030178,7.191960,0.051045,27.506052
0.000000,0.000000,14.405910,4.563665,0.060793,0.027340,7.019227,2.243050,29.380914
0.000000,0.000000,13.779886,4.677616,0.044622,0.083900,15.114579,0.088983,27.138224
0.000000,0.000000,14.138372,6.267295,0.054630,0.040549,7.915586,1.498778,28.275380
0.000000,0.000000,13.311266,3.420023,0.054130,0.047317,8.544899,0.064167,24.576210
0.000000,0.000000,14.021712,3.417134,0.055449,0.028785,3.923590,1.197368,25.709430
0.000000,0.000000,14.296369,4.633759,0.069541,0.035893,5.788967,0.045005,28.434877
0.000000,0.000000,14.823976,4.695661,0.071070,0.021789,4.645473,1.440161,29.439647
0.000000,0.000000,13.501327,4.440610,0.071966,0.024563,5.730311,0.041289,27.827457
0.000000,0.000000,14.041002,4.231329,0.031048,0.034202,6.183003,0.030918,28.363900
0.000000,0.000000,14.161511,4.268348,0.073815,0.019409,5.581861,0.028709,30.595454
0.000000,0.000000,16.128381,15.302981,0.176986,0.017913,4.492290,0.025205,50.029431
0.000000,0.000000,13.526153,5.044678,0.118730,0.018983,4.876418,0.026668,0.000000
0.000000,0.000000,17.726783,6.625181,0.072755,0.018970,4.894910,0.026392,0.030238
0.000000,0.000000,14.947587,2.369555,0.043069,0.036334,11.200511,0.027202,30.907017
0.000000,0.000000,14.405180,2.974211,0.092788,0.020895,6.073865,2.290042,35.912945
0.000000,0.000000,15.024662,2.725502,0.076579,0.029439,5.461718,0.042195,25.063590
0.000000,0.000000,14.080415,2.706655,0.073534,0.022858,5.612331,0.041802,25.997081
0.000000,0.000000,14.137052,5.536182,0.131911,0.031544,8.488429,3.963249,26.442032
0.000000,0.000000,13.467083,2.859292,0.068506,0.045420,7.620679,0.061200,25.287339
0.000000,0.000000,13.825191,2.400861,0.058166,0.037816,10.591679,3.729231,28.723529
0.000000,0.000000,13.546291,2.673110,0.059008,0.055787,12.358386,0.093977,24.927090
0.000000,0.000000,13.438194,2.638088,0.060376,0.036109,7.335847,0.072570,23.249425
0.000000,0.000000,13.349115,8.131033,0.144732,0.023022,5.746711,0.036558,23.636157
0.000000,0.000000,13.192362,3.946327,0.070991,0.037991,10.509972,0.039638,23.332991
0.000000,0.000000,14.135829,3.406978,0.064935,0.026740,7.585895,0.049334,35.488918
0.000000,0.000000,13.263763,8.873233,0.076955,0.042848,12.914036,0.079154,28.013015
0.000000,0.000000,13.281422,5.799001,0.104981,0.027326,7.808911,0.049426,25.685045
0.000000,0.000000,13.672979,4.350067,0.050962,0.023817,6.091747,0.036320,30.288251
0.000000,0.000000,13.861116,8.159072,0.124549,0.025720,6.158019,0.036890,34.466287
0.000000,0.000000,14.363461,8.369632,0.081852,0.033211,8.158038,1.817621,28.572388
