#Image Rect[ms],Image Resize[ms],ORB ext[ms],Stereo match[ms],IMU preint[ms],Pose pred[ms],LM track[ms],KF dec[ms],Total[ms]
0.000000,0.000000,25.354826,3.151813,0.004512,13.100122,5.260990,0.003104,31.869623
0.000000,0.000000,21.545277,3.778636,0.098081,6.135016,5.191549,0.001056,29.467354
0.000000,0.000000,22.108452,5.476513,0.099297,5.175133,4.168849,0.001024,31.830902
0.000000,0.000000,20.623986,5.763043,0.112641,5.860900,5.166269,0.000992,30.360517
0.000000,0.000000,19.097824,7.205525,0.132994,5.777988,4.876026,0.001216,40.758463
0.000000,0.000000,20.429744,4.623127,0.137793,5.075676,4.150225,1.638131,48.081622
0.000000,0.000000,20.881429,6.917874,0.204899,5.859013,5.442912,0.001152,43.892901
0.000000,0.000000,19.839210,7.087667,0.129698,5.718979,5.271422,0.001184,40.421179
0.000000,0.000000,22.980782,7.027059,0.134849,5.702435,4.594614,0.000992,45.391926
0.000000,0.000000,20.283502,7.162772,0.150337,5.833861,5.351039,0.000928,42.497652
0.000000,0.000000,19.719048,6.919890,0.131873,5.767299,5.049180,0.001184,42.341810
0.000000,0.000000,21.062968,7.578361,0.139362,6.132712,4.320403,1.128813,44.529164
0.000000,0.000000,20.353743,6.963890,0.131521,6.056871,5.153821,0.001248,42.663990
0.000000,0.000000,21.033463,7.177429,0.149058,5.852773,4.353459,0.001472,42.840600
0.000000,0.000000,22.054916,7.207604,0.135425,6.631438,4.613591,0.001120,44.857327
0.000000,0.000000,20.425200,7.175349,0.131810,4.532918,5.664546,0.001152,42.790071
0.000000,0.000000,19.624455,4.312723,0.153154,6.051943,5.227741,1.583058,39.691122
0.000000,0.000000,21.942626,6.886673,0.132898,6.234153,4.800633,0.001408,44.437258
0.000000,0.000000,19.947882,7.373527,0.111105,6.107848,4.333971,0.001120,42.208912
0.000000,0.000000,21.106008,7.398903,0.138305,6.169929,5.688131,0.000992,43.941988
0.000000,0.000000,20.140493,3.177798,0.070400,5.593954,5.895269,0.001056,37.828957
0.000000,0.000000,23.827896,7.149332,0.133057,5.935814,5.706787,1.385584,48.031829
0.000000,0.000000,20.812853,4.363411,0.141506,6.575630,4.647094,0.000928,40.566109
0.000000,0.000000,19.816137,7.012403,0.136674,7.315638,5.924998,0.001184,41.411911
0.000000,0.000000,18.873726,6.968914,0.136833,6.603598,5.360543,0.001024,42.203920
0.000000,0.000000,20.578674,7.197653,0.133473,5.994086,5.708515,0.001152,43.462752
0.000000,0.000000,20.198829,7.415223,0.134210,6.923505,5.788740,1.016076,45.037618
0.000000,0.000000,20.005932,4.673655,0.116033,3.253990,3.892334,0.001120,40.198649
0.000000,0.000000,20.320335,7.180021,0.138721,6.181321,5.827364,0.000992,45.038866
0.000000,0.000000,19.649959,7.165748,0.135426,6.651630,4.626838,0.001312,43.215804
0.000000,0.000000,20.739412,6.986770,0.134114,5.598850,5.772164,0.001088,43.820387
0.000000,0.000000,20.265166,7.099988,0.133378,6.084199,5.011291,1.185293,45.653913
0.000000,0.000000,19.870282,3.083076,0.066945,6.042407,4.424372,0.001184,34.245171
0.000000,0.000000,19.559974,7.416503,0.131330,6.190409,5.859973,0.001280,43.832387
0.000000,0.000000,19.641895,6.662351,0.138082,4.574294,4.635030,0.001504,41.803115
0.000000,0.000000,20.438448,7.052307,0.143458,5.438080,5.998022,0.001184,43.286877
0.000000,0.000000,21.064024,7.265429,0.131938,6.132328,5.943782,1.477362,45.086962
0.000000,0.000000,22.492905,7.351126,0.144194,5.091260,5.970054,0.001376,44.645486
0.000000,0.000000,21.494492,7.204949,0.104193,6.105704,5.528449,0.001280,45.372278
0.000000,0.000000,19.579783,2.917154,0.070561,6.232681,4.765048,0.000896,35.864902
0.000000,0.000000,19.432325,6.944434,0.130658,6.488716,5.424480,0.001056,42.194321
