#Image Rect[ms],Image Resize[ms],ORB ext[ms],Stereo match[ms],IMU preint[ms],Pose pred[ms],LM track[ms],KF dec[ms],Total[ms]
0.000000,0.000000,14.515503,1.781959,0.001991,4.886285,1.341554,0.001236,18.762288
0.000000,0.000000,15.341441,1.788520,0.043687,0.688119,0.970961,0.000239,19.491011
0.000000,0.000000,13.365063,2.318970,0.043272,0.877606,1.166802,0.000372,18.778577
0.000000,0.000000,14.612261,1.941601,0.042036,0.831304,1.194956,0.000338,18.832007
0.000000,0.000000,14.407151,1.951716,0.036578,2.080975,3.108081,4.693976,19.039244
0.000000,0.000000,14.586675,1.996150,0.044719,4.599474,3.818958,0.000947,19.575833
0.000000,0.000000,14.439106,2.291047,0.040844,3.123183,4.988645,0.000687,19.069604
0.000000,0.000000,14.568888,1.858296,0.037888,3.577253,5.151919,0.000673,18.740285
0.000000,0.000000,15.177596,2.285101,0.041800,3.257052,4.782533,0.000911,23.028385
0.000000,0.000000,16.231582,2.238871,0.045541,1.145462,1.999943,3.992701,27.776651
0.000000,0.000000,14.369842,2.994905,0.056925,6.290612,5.103221,0.000698,21.543983
0.000000,0.000000,14.957149,5.889124,0.048920,2.021485,6.374906,0.001128,25.549492
0.000000,0.000000,14.925074,2.659828,0.048877,3.452450,5.086120,0.000883,22.757825
0.000000,0.000000,14.542671,6.542629,0.105469,1.431709,3.086749,0.000768,33.811791
0.000000,0.000000,15.977905,6.998380,0.105358,2.296143,4.421197,3.151280,34.651823
0.000000,0.000000,15.014895,7.992649,0.105229,5.663773,5.398502,0.000719,34.583642
0.000000,0.000000,15.546462,7.374676,0.106146,4.386922,5.533761,0.000780,34.546037
0.000000,0.000000,15.103750,7.462419,0.108090,2.028993,3.598298,0.000423,33.425560
0.000000,0.000000,14.670499,3.530464,0.049432,1.885827,3.751451,0.000525,28.354456
0.000000,0.000000,16.246012,8.461910,0.114394,1.683591,3.475837,2.645112,39.079086
0.000000,0.000000,13.716567,8.879684,0.099013,3.102836,3.401054,0.000508,33.904645
0.000000,0.000000,14.101034,9.546305,0.112190,5.942049,6.722239,0.000701,35.665235
0.000000,0.000000,15.604570,4.254220,0.063045,4.483101,5.724166,0.000484,27.072804
0.000000,0.000000,15.200035,9.661495,0.109871,1.858478,2.845222,0.000380,38.162441
0.000000,0.000000,16.004174,9.086060,0.079049,1.912357,5.944474,3.920344,39.130771
0.000000,0.000000,14.346728,9.462073,0.121776,5.754028,5.826156,0.000668,36.886016
0.000000,0.000000,14.462062,4.645264,0.042208,2.054187,4.264651,0.000415,27.481601
0.000000,0.000000,14.969489,4.926794,0.069404,3.109364,7.135384,0.000462,28.168884
0.000000,0.000000,14.274832,5.299220,0.057496,2.432672,6.523270,0.000574,29.847565
0.000000,0.000000,14.152968,4.601257,0.045677,1.227222,3.505131,2.350699,28.247955
0.000000,0.000000,14.694994,8.486751,0.092877,1.576684,2.712573,0.000370,38.453674
0.000000,0.000000,13.237816,9.068009,0.096932,1.147420,2.697822,0.000318,35.052260
0.000000,0.000000,13.446126,7.705571,0.044207,1.151224,3.239435,0.000304,28.562137
0.000000,0.000000,14.791434,7.841635,0.094450,2.396043,6.774425,0.000568,37.809128
0.000000,0.000000,13.587543,14.517525,0.134143,0.929552,3.487697,1.522390,43.108203
0.000000,0.000000,13.824160,4.162848,0.054941,1.210355,2.454844,0.000324,26.784094
0.000000,0.000000,13.453433,7.315233,0.099972,3.450490,6.426878,0.000552,33.992742
0.000000,0.000000,12.383193,6.391449,0.097420,1.218487,2.567144,0.000298,30.591508
0.000000,0.000000,13.082555,3.338861,0.068079,1.533452,3.448757,0.000365,25.970267
0.000000,0.000000,13.409263,2.362399,0.052279,1.332442,3.339508,2.232845,22.513438
0.000000,0.000000,13.562027,2.160227,0.048914,4.637222,6.185586,0.000529,21.869972
0.000000,0.000000,13.112781,2.766535,0.061207,1.886162,4.007989,0.000505,22.818798
0.000000,0.000000,13.431915,6.053633,0.123888,1.859714,3.940102,0.000518,31.641776
0.000000,0.000000,13.678762,2.482481,0.067420,1.722664,3.662623,0.000443,25.034193
0.000000,0.000000,12.980267,2.111599,0.036346,1.596281,3.553615,3.237895,21.983158
0.000000,0.000000,13.255860,6.751522,0.125303,0.058816,9.686241,0.083461,32.821875
0.000000,0.000000,12.591178,2.458769,0.047533,0.022349,4.130001,2.350488,21.523456
0.000000,0.000000,17.278649,3.303641,0.059641,0.058899,8.522214,0.044169,28.119983
0.000000,0.000000,13.484349,3.479693,0.059415,0.022900,5.338596,0.038990,26.821798
0.000000,0.000000,14.058567,8.361772,0.117952,0.035538,7.834998,2.608127,36.560207
0.000000,0.000000,13.630544,4.024066,0.058496,0.045890,11.427536,0.076651,26.493989
0.000000,0.000000,13.240368,4.270125,0.056922,0.030403,5.406104,0.037643,26.741727
0.000000,0.000000,12.960809,4.541441,0.057534,0.041837,8.101596,0.052069,25.322905
0.000000,0.000000,14.448571,4.646462,0.056890,0.043366,11.335499,0.041417,30.103252
0.000000,0.000000,14.421689,8.819909,0.096429,0.029575,7.718760,1.978217,35.983265
0.000000,0.000000,12.603013,8.194072,0.057304,0.050230,12.218590,0.091029,29.646469
0.000000,0.000000,13.875022,9.049367,0.107217,0.045115,10.185895,3.231310,35.113974
0.000000,0.000000,13.574159,3.569188,0.054167,0.062002,11.670959,0.087326,25.766027
0.000000,0.000000,14.298374,7.852210,0.107530,0.025758,4.920070,1.343848,35.529831
0.000000,0.000000,13.645711,11.156474,0.064554,0.046263,5.935206,1.240320,39.971504
0.000000,0.000000,13.755306,3.450658,0.062217,0.045276,5.722673,0.027408,25.503880
0.000000,0.000000,13.294363,7.846646,0.115945,0.026161,6.410893,1.511758,32.295768
0.000000,0.000000,13.451989,7.771250,0.118192,0.050076,12.189674,0.085790,35.284562
0.000000,0.000000,14.497066,4.611050,0.074033,0.018700,4.205237,0.953701,31.337059
0.000000,0.000000,14.548342,6.801105,0.052697,0.041697,12.055685,0.080610,36.763905
0.000000,0.000000,12.408309,6.229463,0.130911,0.021656,5.255443,1.251219,35.616933
0.000000,0.000000,14.158703,7.011822,0.076629,0.049455,10.827131,0.062157,35.960928
0.000000,0.000000,13.318772,2.739274,0.082949,0.036287,9.748986,0.030440,24.806673
0.000000,0.000000,13.286129,6.537955,0.123610,0.019026,6.561234,0.030596,30.227930
0.000000,0.000000,13.175516,6.585927,0.084240,0.030609,11.297878,0.049482,28.584103
0.000000,0.000000,13.639418,3.082222,0.078515,0.032976,10.484228,0.055485,27.257563
0.000000,0.000000,13.806660,5.711952,0.145289,0.022356,7.054735,0.036077,34.900529
0.000000,0.000000,12.976959,2.070988,0.073926,0.024743,7.028938,0.039854,22.749627
0.000000,0.000000,13.157408,5.145798,0.139019,0.036327,9.714017,0.039673,33.580420
0.000000,0.000000,13.687199,2.558655,0.080181,0.038357,10.493842,0.035846,25.387998
0.000000,0.000000,13.284560,5.843079,0.131847,0.037706,11.012861,2.034610,33.518884
0.000000,0.000000,14.267984,6.070816,0.132746,0.036110,7.955069,0.060379,33.325256
0.000000,0.000000,12.843493,3.404004,0.075039,0.019886,5.344938,2.392322,25.770589
0.000000,0.000000,15.063134,6.393363,0.131617,0.057692,11.680340,0.093226,35.626058
0.000000,0.000000,12.188627,7.177636,0.139619,0.036531,7.359784,0.052009,33.500252
0.000000,0.000000,13.781048,4.122293,0.085273,0.043272,13.039195,0.074333,28.099501
0.000000,0.000000,13.140646,4.007136,0.079775,0.027990,8.213029,0.052318,26.850484
0.000000,0.000000,14.130371,7.759543,0.132766,0.042979,10.556119,0.041564,34.850712
0.000000,0.000000,13.066097,7.770993,0.126895,0.021935,6.515705,0.039048,34.051636
0.000000,0.000000,12.349499,7.811443,0.088970,0.031308,8.636929,0.051969,36.714640
0.000000,0.000000,14.899497,4.533548,0.052169,0.033736,7.549612,0.044774,30.276274
0.000000,0.000000,12.825674,5.483142,0.070981,0.048046,8.967946,0.051036,28.545365
0.000000,0.000000,13.199150,7.440639,0.084906,0.031682,8.570177,1.931855,35.331366
0.000000,0.000000,13.160451,4.772502,0.087973,0.050348,13.280656,0.098329,27.974927
0.000000,0.000000,13.550702,8.877496,0.135403,0.044242,11.793417,2.729214,38.398806
