#Image Rect[ms],Image Resize[ms],ORB ext[ms],Stereo match[ms],IMU preint[ms],Pose pred[ms],LM track[ms],KF dec[ms],Total[ms]
0.000000,0.000000,16.034413,2.284253,0.002329,9.381927,3.579002,0.002035,20.817528
0.000000,0.000000,16.404978,4.157034,0.061039,1.274551,1.320739,0.000261,23.056817
0.000000,0.000000,15.443966,2.336503,0.038874,1.422423,1.193787,0.000317,20.058795
0.000000,0.000000,15.002581,2.105018,0.033096,1.384845,1.110262,0.000365,19.413274
0.000000,0.000000,14.986816,4.937459,0.075087,1.434503,1.258195,0.000276,28.743229
0.000000,0.000000,16.462253,6.424684,0.107206,1.557529,1.445523,0.517209,39.870243
0.000000,0.000000,15.128120,2.064658,0.057864,1.785903,1.517290,0.000408,22.488088
0.000000,0.000000,15.454990,2.077619,0.035636,1.714544,1.769072,0.000368,22.498388
0.000000,0.000000,15.648454,2.172127,0.038058,1.521773,1.349085,0.000357,22.982435
0.000000,0.000000,14.968854,2.089935,0.035660,4.758114,3.041782,0.000611,22.104815
0.000000,0.000000,15.647984,2.665176,0.042943,4.928572,4.453957,0.000769,24.980828
0.000000,0.000000,17.035430,2.601360,0.047510,1.992573,1.672358,0.392039,26.311603
0.000000,0.000000,15.359916,2.606781,0.044245,4.262352,3.945148,0.000684,24.632095
0.000000,0.000000,15.184440,2.195811,0.038112,3.811855,3.944208,0.000476,23.275573
0.000000,0.000000,15.553401,6.225034,0.108264,1.630778,1.200980,0.000484,32.882122
0.000000,0.000000,16.544256,6.617766,0.105719,4.380374,3.285945,0.000737,35.874730
0.000000,0.000000,14.969016,2.686410,0.043550,4.471779,3.449429,0.958513,24.247612
0.000000,0.000000,16.531582,6.199704,0.083916,4.643198,1.357164,0.000500,33.995262
0.000000,0.000000,15.881244,6.375441,0.110482,1.941833,1.428135,0.000312,33.414803
0.000000,0.000000,14.991471,2.165223,0.038508,1.822914,1.464492,0.000414,23.188018
0.000000,0.000000,15.836222,6.428740,0.104588,4.400001,4.055420,0.000690,32.741078
0.000000,0.000000,15.716028,6.560110,0.104719,4.669538,2.907744,0.524149,34.265232
0.000000,0.000000,15.140775,6.468579,0.107203,1.869917,1.415786,0.000490,30.326130
0.000000,0.000000,16.227462,2.675562,0.046911,2.069164,1.785624,0.000462,24.632468
0.000000,0.000000,15.813081,2.576683,0.042338,4.243050,3.121698,0.000758,24.021708
0.000000,0.000000,15.007597,6.239612,0.101540,5.233809,4.337313,0.000774,32.642563
0.000000,0.000000,16.220358,6.370238,0.100499,4.408593,2.375368,0.403828,33.331258
0.000000,0.000000,14.962727,2.665064,0.037990,5.145056,3.968974,0.000644,23.393528
0.000000,0.000000,15.223947,2.762326,0.035658,4.880349,4.040739,0.000604,24.940517
0.000000,0.000000,15.147182,6.384166,0.105646,4.593539,3.612634,0.000508,32.427174
0.000000,0.000000,16.291091,6.212353,0.107673,1.838804,1.835600,0.000445,35.009154
0.000000,0.000000,16.575197,6.099905,0.102154,3.991360,3.386859,0.955817,32.982128
0.000000,0.000000,15.269317,6.258412,0.112016,4.184149,3.968052,0.000934,34.119735
0.000000,0.000000,16.640579,6.507771,0.104708,2.100375,1.745503,0.000320,35.681121
0.000000,0.000000,16.427074,5.950287,0.104325,4.053766,2.258626,0.000485,33.269130
0.000000,0.000000,15.826000,2.868958,0.046920,1.716664,1.249641,0.000323,25.211037
0.000000,0.000000,15.195005,6.247703,0.080595,1.312764,1.280658,0.481529,32.454113
0.000000,0.000000,15.473000,6.375084,0.102037,4.133400,4.599152,0.000714,33.648139
