#Image Rect[ms],Image Resize[ms],ORB ext[ms],Stereo match[ms],IMU preint[ms],Pose pred[ms],LM track[ms],KF dec[ms],Total[ms]
0.000000,0.000000,20.756571,2.885539,0.004256,11.112358,2.498782,0.003584,29.318723
0.000000,0.000000,19.282729,4.837499,0.064193,2.250011,2.228859,0.001184,28.214069
0.000000,0.000000,17.309201,4.525238,0.085409,2.246011,2.037049,0.001088,25.835512
0.000000,0.000000,17.430355,5.733766,0.111938,1.679509,2.110585,0.001216,27.535246
0.000000,0.000000,14.958613,6.355949,0.097825,1.583187,2.205754,3.447305,25.526197
0.000000,0.000000,17.002062,2.984484,0.055937,3.106117,3.137958,0.001408,23.892385
0.000000,0.000000,17.732279,6.421678,0.097793,2.600415,3.719725,0.001120,28.233525
0.000000,0.000000,18.321022,6.160459,0.103553,2.039353,4.060977,0.001152,28.910238
0.000000,0.000000,18.021370,6.267276,0.103266,2.312188,3.815567,0.001024,28.799804
0.000000,0.000000,15.913825,6.645136,0.129090,2.152890,3.458442,0.001024,27.060871
0.000000,0.000000,16.121859,6.239084,0.116962,1.804950,3.248808,7.379961,26.620002
0.000000,0.000000,16.209124,6.342828,0.115266,4.951228,6.598288,0.001888,26.834341
0.000000,0.000000,18.098523,6.174603,0.095009,3.900303,5.861575,0.001184,28.532826
0.000000,0.000000,16.451207,6.052009,0.121601,4.435414,5.596388,0.001216,26.795460
0.000000,0.000000,16.767499,6.309164,0.102497,4.312852,5.953384,0.000960,27.400267
0.000000,0.000000,17.048014,6.122698,0.122657,3.778701,5.145151,0.000960,27.452716
0.000000,0.000000,16.791499,6.026121,0.099234,3.875823,5.125726,7.094198,27.023783
0.000000,0.000000,16.804555,6.320557,0.115905,7.105622,8.868459,0.001184,27.493901
0.000000,0.000000,16.673449,2.779138,0.053281,6.547887,7.475194,0.001088,23.296218
0.000000,0.000000,17.443444,6.194699,0.118049,6.233323,8.464678,0.001024,27.949587
0.000000,0.000000,16.110307,4.359669,0.100801,7.676861,9.261136,4.616408,24.674218
0.000000,0.000000,15.191256,6.484942,0.145538,6.547599,8.311525,0.001248,26.042459
0.000000,0.000000,17.493684,6.373677,0.094817,7.377593,8.284197,0.001472,28.203477
0.000000,0.000000,15.517404,6.398317,0.117953,7.494618,8.456071,0.001280,26.034843
0.000000,0.000000,17.224272,6.141419,0.099809,7.091062,10.253148,0.002016,27.676431
0.000000,0.000000,16.416903,6.121770,0.102817,8.041441,10.322077,2.961124,26.669922
