#Image Rect[ms],Image Resize[ms],ORB ext[ms],Stereo match[ms],IMU preint[ms],Pose pred[ms],LM track[ms],KF dec[ms],Total[ms]
0.000000,0.000000,21.920100,3.045860,0.024448,11.051490,2.789282,0.003136,29.961635
0.000000,0.000000,19.223236,4.311411,0.076801,2.667008,2.446717,0.001216,27.958987
0.000000,0.000000,18.649885,5.525154,0.076577,2.277723,2.235259,0.001056,28.073997
0.000000,0.000000,16.915592,4.573110,0.105025,2.029752,2.235674,0.001184,25.415693
0.000000,0.000000,20.173487,6.670927,0.119777,1.667988,2.273467,3.516458,32.275039
0.000000,0.000000,16.391266,6.328171,0.121026,3.073700,3.166053,0.001216,27.181026
0.000000,0.000000,18.166103,6.352235,0.120161,2.779009,3.295975,0.001312,28.773621
0.000000,0.000000,17.722930,6.314954,0.153186,1.894902,3.937935,0.000896,28.568979
0.000000,0.000000,17.691634,6.321995,0.127522,2.241019,3.617931,0.001024,28.497202
0.000000,0.000000,17.063626,6.786960,0.129025,2.251130,3.208486,0.000928,28.214798
0.000000,0.000000,17.364654,2.465437,0.057216,1.800086,3.591626,6.609999,23.573815
0.000000,0.000000,20.655669,6.568366,0.116961,4.242642,5.177502,0.000928,31.741944
0.000000,0.000000,16.801319,6.333803,0.117442,3.326664,5.052604,0.000896,27.269635
0.000000,0.000000,17.871507,6.284203,0.123426,3.189510,4.658167,0.000928,29.848674
0.000000,0.000000,16.840392,6.428908,0.128674,3.451369,4.427476,0.000992,27.446821
0.000000,0.000000,18.819935,6.242410,0.127906,3.189382,4.574358,0.000960,29.612318
0.000000,0.000000,18.166040,6.386091,0.122241,2.843842,4.092944,6.997682,28.921046
0.000000,0.000000,17.672817,6.484653,0.117954,6.577454,8.069568,0.001344,28.647892
0.000000,0.000000,24.490883,6.399243,0.127937,6.227882,8.064896,0.001248,35.238914
0.000000,0.000000,17.115146,6.233642,0.120097,5.829989,6.439469,0.000864,28.082797
0.000000,0.000000,20.820406,4.213778,0.125313,6.781969,7.603770,0.000928,29.434460
0.000000,0.000000,18.070230,6.755984,0.130658,6.096680,6.881618,0.001184,29.275931
0.000000,0.000000,17.428718,6.629102,0.120514,6.156137,7.108852,3.910127,28.337103
0.000000,0.000000,19.649480,6.648974,0.121377,8.206209,9.180525,0.001216,30.479785
0.000000,0.000000,16.116287,6.485325,0.122498,5.658531,7.252374,0.000768,27.072737
0.000000,0.000000,20.522835,6.481485,0.149122,7.063507,7.245430,0.000992,31.140497
0.000000,0.000000,22.436842,6.375852,0.123170,7.297687,9.505648,2.807233,33.139336
0.000000,0.000000,19.524967,6.305738,0.125794,5.967047,7.818044,0.000704,30.212582
0.000000,0.000000,16.373218,6.481869,0.119874,6.593614,9.194701,0.001120,27.250115
0.000000,0.000000,17.620848,6.645135,0.121826,7.136181,9.488816,0.001152,28.586867
0.000000,0.000000,19.032193,6.702608,0.119713,4.306099,6.816017,3.273351,30.051428
0.000000,0.000000,19.330821,6.527469,0.120866,6.251722,8.872969,0.001120,30.236870
0.000000,0.000000,18.882592,6.463853,0.123969,5.354176,9.933590,0.001120,29.856834
0.000000,0.000000,16.257217,6.550733,0.118945,4.020207,8.734088,0.001408,26.949696
0.000000,0.000000,19.739114,6.742256,0.115330,3.832718,9.440271,2.555614,30.810093
0.000000,0.000000,19.467751,5.289726,0.123201,3.672043,9.452688,0.001632,29.175834
0.000000,0.000000,17.960501,3.218150,0.066177,4.759192,10.659135,0.001248,25.017865
0.000000,0.000000,19.345541,6.273098,0.123553,5.122941,10.670590,0.001440,29.915522
0.000000,0.000000,16.963465,6.662287,0.122465,4.534902,10.046455,1.907190,28.168109
0.000000,0.000000,19.375717,6.552813,0.124225,5.946791,10.188312,0.001696,30.340519
0.000000,0.000000,17.428015,2.888066,0.064481,4.696984,8.326083,0.001056,24.323712
0.000000,0.000000,17.425039,6.488941,0.130305,7.259830,10.945634,0.001248,28.273231
0.000000,0.000000,17.051658,6.476557,0.125890,6.036616,7.872829,4.042928,28.195662
0.000000,0.000000,18.060630,6.572973,0.128193,6.446253,10.571773,0.001280,29.220603
0.000000,0.000000,17.972884,4.094736,0.122625,6.151977,8.565414,0.001280,26.290903
