#Image Rect[ms],Image Resize[ms],ORB ext[ms],Stereo match[ms],IMU preint[ms],Pose pred[ms],LM track[ms],KF dec[ms],Total[ms]
0.000000,0.000000,16.033632,1.919479,0.004608,10.557471,1.956888,0.002816,22.267212
0.000000,0.000000,15.169271,3.038628,0.081153,1.957239,1.430353,0.001024,21.938663
0.000000,0.000000,15.161654,3.316776,0.073953,1.786517,1.590931,0.000992,22.537263
0.000000,0.000000,14.528846,3.285320,0.085889,1.549650,1.617556,0.000960,21.938760
0.000000,0.000000,14.727824,4.796249,0.111041,1.787349,1.516595,2.180570,23.786622
0.000000,0.000000,15.284087,4.284052,0.117153,3.171430,2.263195,0.001184,23.809406
0.000000,0.000000,13.333824,4.448982,0.107169,2.559327,2.273724,0.001120,22.261451
0.000000,0.000000,15.953056,4.277140,0.112961,2.487838,1.955831,0.001088,24.790858
0.000000,0.000000,18.347805,4.581975,0.118945,2.109337,2.586079,0.001184,27.227847
0.000000,0.000000,14.551887,4.377237,0.102945,1.987192,2.661824,3.495818,23.117654
0.000000,0.000000,14.787474,4.668184,0.121666,4.076369,4.136209,0.000992,23.694365
0.000000,0.000000,15.811838,4.820314,0.119937,3.090885,4.144146,0.000928,25.130446
0.000000,0.000000,15.402681,4.392180,0.117634,2.724193,3.963887,0.001152,24.230787
0.000000,0.000000,15.050036,4.598263,0.122594,3.048901,4.217235,0.001024,24.149410
0.000000,0.000000,13.667556,4.949340,0.115297,2.734625,4.151986,2.360636,22.931027
0.000000,0.000000,15.051605,4.279348,0.113377,4.511190,4.496566,0.001248,23.653244
0.000000,0.000000,14.917108,4.371924,0.115938,3.378601,4.366613,0.001120,23.852286
0.000000,0.000000,16.091137,4.672760,0.117538,3.430089,4.879611,0.000896,25.052557
0.000000,0.000000,13.147069,4.557174,0.116418,3.103429,4.166290,0.001568,22.100938
0.000000,0.000000,15.931616,4.482294,0.118497,2.498206,4.367093,3.301543,24.864618
0.000000,0.000000,17.191407,4.216786,0.113761,5.145310,4.572055,0.001728,25.876279
0.000000,0.000000,16.041569,4.341236,0.119522,4.475702,4.465845,0.001152,24.637288
0.000000,0.000000,13.861894,4.894107,0.116033,3.903503,4.823098,0.001312,23.039124
0.000000,0.000000,15.138998,4.267220,0.115777,3.219463,4.272627,0.000992,23.835262
