#Image Rect[ms],Image Resize[ms],ORB ext[ms],Stereo match[ms],IMU preint[ms],Pose pred[ms],LM track[ms],KF dec[ms],Total[ms]
0.000000,0.000000,14.832764,1.940441,0.004256,10.265379,2.032345,0.002784,22.328252
0.000000,0.000000,14.529657,2.897573,0.069024,1.549683,1.856823,0.001120,21.603859
0.000000,0.000000,13.272073,4.021780,0.074977,1.554259,1.640789,0.000736,21.337007
0.000000,0.000000,14.648283,3.757648,0.102849,1.100846,1.823831,0.001344,24.124179
0.000000,0.000000,15.084127,4.352215,0.110369,1.193327,1.801591,3.310154,23.441354
0.000000,0.000000,12.622273,4.380983,0.113249,2.608161,2.299165,0.001184,21.606451
0.000000,0.000000,15.331459,4.719580,0.114785,1.879160,2.754307,0.001440,24.314037
0.000000,0.000000,13.835696,4.436793,0.117025,1.544660,3.266921,0.001152,22.476254
0.000000,0.000000,16.662356,4.274582,0.117346,1.899768,2.869765,0.000960,25.109439
0.000000,0.000000,13.335273,4.650300,0.121537,1.235216,3.533677,0.001120,22.530270
0.000000,0.000000,12.829379,4.251606,0.119618,1.287440,2.803716,10.297347,21.605490
0.000000,0.000000,13.020934,4.451481,0.109889,7.978085,5.482214,0.000832,21.705300
0.000000,0.000000,15.636167,4.363352,0.110337,5.131521,5.609288,0.001120,24.092466
0.000000,0.000000,13.210312,4.014963,0.114401,5.436613,5.356804,0.001248,21.789045
0.000000,0.000000,14.541081,5.066977,0.118306,5.483398,5.319524,0.000992,24.038802
0.000000,0.000000,13.429963,4.572411,0.117377,5.203746,5.524551,0.001280,22.298044
0.000000,0.000000,13.745775,4.811101,0.115393,5.128929,5.345316,6.472019,22.873571
0.000000,0.000000,14.343542,4.262870,0.108225,8.952274,9.366007,0.001312,23.090374
0.000000,0.000000,13.529324,2.908293,0.119266,8.564877,8.390187,0.001440,20.881034
0.000000,0.000000,13.334377,4.508186,0.103201,7.324829,8.184360,0.000832,22.004888
0.000000,0.000000,15.029023,4.325464,0.112641,7.983621,8.449100,0.001056,23.639020
0.000000,0.000000,11.860151,4.184213,0.117121,6.886519,7.608225,0.000960,20.462693
0.000000,0.000000,15.551238,4.818078,0.111329,6.537395,8.113800,2.920965,24.665402
0.000000,0.000000,13.392682,4.441593,0.113633,7.581312,8.204105,0.000992,22.079704
0.000000,0.000000,13.555244,4.191094,0.113857,8.257129,8.643310,0.000992,21.874071
0.000000,0.000000,14.628987,4.453688,0.141954,8.032070,8.915985,0.001344,23.589452
0.000000,0.000000,13.152935,5.032608,0.116130,7.698658,9.170388,0.001088,23.150791
0.000000,0.000000,14.296822,4.658524,0.117057,6.645781,8.769903,2.788323,23.390857
0.000000,0.000000,13.035397,1.799766,0.054721,7.967717,8.221673,0.001728,18.448970
0.000000,0.000000,14.000978,4.550330,0.118081,6.228143,8.860561,0.001120,23.062821
0.000000,0.000000,13.430186,4.818333,0.113729,5.879178,9.249142,0.000864,22.629503
0.000000,0.000000,15.923211,4.388248,0.098913,8.196808,8.842929,0.001120,24.720602
0.000000,0.000000,13.797071,4.225749,0.115170,7.016473,9.500409,3.208360,23.550316
0.000000,0.000000,14.511000,4.601530,0.109986,9.764573,10.345091,0.002144,23.387370
0.000000,0.000000,13.179112,4.472665,0.095681,10.572006,12.143739,0.001280,21.880214
0.000000,0.000000,16.179758,4.375032,0.095745,6.976025,12.462782,0.001504,26.210509
0.000000,0.000000,15.290274,4.471993,0.097633,4.665403,10.705512,1.766998,23.848751
0.000000,0.000000,12.748866,4.465913,0.098209,5.530310,12.802947,0.001920,21.498449
0.000000,0.000000,14.511129,4.761597,0.099297,3.948114,12.601984,0.001472,23.554828
0.000000,0.000000,14.393111,4.450297,0.118914,3.572205,12.995429,0.001216,23.097030
0.000000,0.000000,14.693019,4.490522,0.097889,4.138549,12.918820,1.766967,23.483339
0.000000,0.000000,13.813807,4.363159,0.119810,5.983916,12.364925,0.001824,22.482078
0.000000,0.000000,14.748028,4.644795,0.096897,6.768758,10.564710,0.001536,23.786446
0.000000,0.000000,14.614105,4.746012,0.119330,6.862199,11.309264,0.001600,23.553964
0.000000,0.000000,13.642574,4.528089,0.094081,5.921676,9.441432,0.001312,22.182618
