#Image Rect[ms],Image Resize[ms],ORB ext[ms],Stereo match[ms],IMU preint[ms],Pose pred[ms],LM track[ms],KF dec[ms],Total[ms]
0.000000,0.000000,14.205059,3.567966,0.001886,5.063617,2.972361,0.001395,19.982900
0.000000,0.000000,13.738550,3.500346,0.040742,3.262610,5.131144,0.000582,19.543885
0.000000,0.000000,13.398809,3.288632,0.031317,1.805944,3.383039,0.000353,19.739275
0.000000,0.000000,12.367176,4.450399,0.045740,3.084257,6.752700,0.000672,20.065592
0.000000,0.000000,13.492041,8.996670,0.088481,1.313982,3.840175,2.553449,37.335558
0.000000,0.000000,13.633264,6.434259,0.033748,2.371489,3.932400,0.000502,31.074880
0.000000,0.000000,12.777523,6.798252,0.060827,1.695248,4.273469,0.000398,31.225793
0.000000,0.000000,14.016694,4.007376,0.048637,3.166431,7.184964,0.000752,26.065743
0.000000,0.000000,12.422602,7.081782,0.088770,2.323815,7.563121,0.000659,32.182136
0.000000,0.000000,16.901544,3.880841,0.048656,1.029157,3.803545,1.317058,30.883143
0.000000,0.000000,14.965930,3.659419,0.041879,1.241262,2.029240,0.000304,27.602723
0.000000,0.000000,13.676125,3.609471,0.056362,0.927005,2.039032,0.000354,26.107850
0.000000,0.000000,11.399584,6.278185,0.096204,0.906426,2.269729,0.000322,30.994919
0.000000,0.000000,12.512488,5.442639,0.098847,0.893484,2.329253,0.000368,31.197349
0.000000,0.000000,12.250905,2.536065,0.060393,0.895312,2.386813,1.879340,23.280914
0.000000,0.000000,12.721900,2.184757,0.065109,1.575539,1.992688,0.000243,20.705764
0.000000,0.000000,13.488882,2.442390,0.056014,1.438513,2.362558,0.000346,22.094622
0.000000,0.000000,12.286926,2.697556,0.060598,1.408661,2.617240,0.000994,21.439722
0.000000,0.000000,12.272490,3.064029,0.059806,1.063374,2.111780,0.000521,21.448294
0.000000,0.000000,12.998483,3.186691,0.057058,2.266714,4.458207,6.807309,23.816484
0.000000,0.000000,13.075167,2.978137,0.050595,5.655291,6.164865,0.001283,22.167257
0.000000,0.000000,14.156942,3.704325,0.063144,1.577311,2.674570,0.000447,24.231336
0.000000,0.000000,13.227437,4.213089,0.076293,1.683631,3.473910,0.000411,24.516067
0.000000,0.000000,13.637164,3.623400,0.060478,1.156074,2.984706,0.000322,24.080373
