#Image Rect[ms],Image Resize[ms],ORB ext[ms],Stereo match[ms],IMU preint[ms],Pose pred[ms],LM track[ms],KF dec[ms],Total[ms]
0.000000,0.000000,28.488191,3.084582,0.004160,12.839230,5.528804,0.003840,35.312851
0.000000,0.000000,26.645161,4.896700,0.092098,4.166036,4.059378,0.000896,35.594999
0.000000,0.000000,24.181578,4.977725,0.064353,4.209300,3.386473,0.000960,33.208377
0.000000,0.000000,27.102574,5.096319,0.099265,5.005533,3.941521,0.001184,36.089373
0.000000,0.000000,23.846118,6.136075,0.113601,5.617765,4.671802,0.001760,35.473717
0.000000,0.000000,23.996168,7.055863,0.134497,4.855868,5.011262,0.501446,54.572705
0.000000,0.000000,23.938854,5.359522,0.085441,6.297870,5.322625,0.001120,41.787875
0.000000,0.000000,24.389612,5.693799,0.111330,5.158912,4.257492,0.001472,41.843108
0.000000,0.000000,23.390624,6.347886,0.120290,5.594629,5.130143,0.001344,42.791632
0.000000,0.000000,22.015183,7.003639,0.146114,5.797191,3.842383,0.001344,43.742235
0.000000,0.000000,25.037300,7.055447,0.131201,5.704647,4.860988,0.001184,46.956802
0.000000,0.000000,26.302596,7.096215,0.140034,5.956809,5.368418,0.443813,49.353344
0.000000,0.000000,23.328191,6.901269,0.127617,4.215571,4.784187,0.001632,43.835420
0.000000,0.000000,23.455009,7.025751,0.126306,5.217248,4.656378,0.000832,45.515537
0.000000,0.000000,25.862334,6.842165,0.135042,6.032619,5.591525,0.001344,46.588382
0.000000,0.000000,22.295059,7.041527,0.128065,5.812359,5.359554,0.001088,44.587621
0.000000,0.000000,23.802053,7.180793,0.131330,5.851720,4.119666,0.430533,47.117221
0.000000,0.000000,23.038139,2.896484,0.064192,5.641990,5.412130,0.001856,39.041281
0.000000,0.000000,23.993384,7.090423,0.139618,5.850728,4.823516,0.001088,45.307599
0.000000,0.000000,24.232874,7.066711,0.135585,5.826184,4.501112,0.001024,47.600938
0.000000,0.000000,22.891738,7.390811,0.131266,5.859272,4.695578,0.001120,46.016119
0.000000,0.000000,24.543470,7.252729,0.129857,6.213644,4.265557,0.428421,46.392444
0.000000,0.000000,23.952135,7.172376,0.159138,6.139436,4.778235,0.001472,48.714712
0.000000,0.000000,24.477133,6.928789,0.134018,6.281742,5.748423,0.001120,46.249049
0.000000,0.000000,22.756409,7.019350,0.138081,6.922677,5.646758,0.001184,44.472868
0.000000,0.000000,22.943963,7.412059,0.130625,5.576677,4.389622,0.001120,45.318190
0.000000,0.000000,22.990587,7.125431,0.130594,5.346466,5.251808,0.412261,45.467472
0.000000,0.000000,24.537742,7.086999,0.132706,5.946474,4.830747,0.001184,48.138545
0.000000,0.000000,22.677303,7.248538,0.136609,6.506928,5.867208,0.001280,46.138424
0.000000,0.000000,24.981651,7.099895,0.130178,6.135692,5.769991,0.000960,49.085916
0.000000,0.000000,22.888538,7.259513,0.137666,5.910025,5.168128,0.001216,44.570149
0.000000,0.000000,23.949127,7.015159,0.130114,5.812647,4.778843,0.420486,46.428924
0.000000,0.000000,23.229759,2.856739,0.065888,6.270029,5.979914,0.001568,40.896567
0.000000,0.000000,22.611479,7.162840,0.133250,5.735367,6.055627,0.001088,46.337499
0.000000,0.000000,24.643791,6.699539,0.135970,5.548005,4.669817,0.000960,47.607722
