#Image Rect[ms],Image Resize[ms],ORB ext[ms],Stereo match[ms],IMU preint[ms],Pose pred[ms],LM track[ms],KF dec[ms],Total[ms]
0.000000,0.000000,15.102543,2.403939,0.002229,5.236595,0.816477,0.001250,19.484293
0.000000,0.000000,14.812329,2.397963,0.046619,0.879650,1.018669,0.000364,19.710003
0.000000,0.000000,14.806708,3.299631,0.046195,0.753311,0.812302,0.000396,20.479090
0.000000,0.000000,13.760109,1.978503,0.034145,1.837996,1.116784,0.000593,18.405017
0.000000,0.000000,14.196867,4.772851,0.081779,1.968009,2.168157,0.343269,21.510743
0.000000,0.000000,14.936955,2.034847,0.036736,1.378433,0.762066,0.000502,19.161357
0.000000,0.000000,15.197445,2.033883,0.038610,0.693141,0.758315,0.000302,20.353847
0.000000,0.000000,15.159323,2.437494,0.045036,0.761170,1.095107,0.000403,20.620944
0.000000,0.000000,15.081793,2.094617,0.038202,1.535197,2.494867,0.000914,19.535408
0.000000,0.000000,15.467051,2.047668,0.037794,1.597302,2.388291,0.460321,19.910906
0.000000,0.000000,14.545482,1.934487,0.037757,1.188656,0.975875,0.000388,18.735549
0.000000,0.000000,14.637842,1.972709,0.036640,0.807207,0.995417,0.000325,18.901815
0.000000,0.000000,15.123485,2.324290,0.043862,0.642882,0.932486,0.000340,20.033748
0.000000,0.000000,14.732306,2.360007,0.044295,1.823045,2.651832,0.000777,19.368529
0.000000,0.000000,14.556732,2.542575,0.042560,0.688860,0.883525,0.171419,19.464537
0.000000,0.000000,14.911130,2.534045,0.041926,3.084671,2.845070,0.000644,20.182638
0.000000,0.000000,15.469812,2.418957,0.041823,0.787230,0.985290,0.000271,20.606087
0.000000,0.000000,15.191813,2.783496,0.044221,0.699722,0.978064,0.000221,20.453925
0.000000,0.000000,14.857270,2.105887,0.037453,0.998504,1.343966,0.000281,19.427098
0.000000,0.000000,16.095512,2.385567,0.043347,0.847875,1.193273,0.224364,21.560501
0.000000,0.000000,15.167881,2.065487,0.037748,3.247315,3.441229,0.000755,19.943896
0.000000,0.000000,13.730732,2.342551,0.039529,1.108761,1.522292,0.000348,19.139950
0.000000,0.000000,15.189518,5.660641,0.114328,2.473453,3.294167,0.000506,24.167916
0.000000,0.000000,15.083915,2.449477,0.042181,0.800296,1.289312,0.000324,20.622837
0.000000,0.000000,14.819922,2.024276,0.037615,0.855372,1.125493,0.281286,19.190171
0.000000,0.000000,14.662019,2.053810,0.037398,3.858639,5.169939,0.000708,19.586493
0.000000,0.000000,13.758075,1.954786,0.036533,1.560784,1.894283,0.000422,18.642899
0.000000,0.000000,15.590547,4.687110,0.039016,1.666016,2.497566,0.000511,23.017152
0.000000,0.000000,14.901283,5.495551,0.100783,1.781339,2.415377,0.000457,23.402983
0.000000,0.000000,14.395576,2.610143,0.044405,1.462707,2.299764,0.390346,19.725121
0.000000,0.000000,14.913242,2.547731,0.043994,2.729208,3.702686,0.000435,20.287602
0.000000,0.000000,14.470985,2.418887,0.042407,4.900034,3.344399,0.000384,20.009864
0.000000,0.000000,14.851032,2.489259,0.047406,2.992612,3.036557,0.000479,20.278230
0.000000,0.000000,15.951868,5.498016,0.104185,2.730822,3.059771,0.000388,31.217982
0.000000,0.000000,14.649248,2.903987,0.072935,2.506464,3.039520,0.331639,22.023025
0.000000,0.000000,14.460149,2.628303,0.046522,4.675296,6.087012,0.000674,21.509330
0.000000,0.000000,14.662332,5.642554,0.107630,3.214318,3.868340,0.000486,26.645209
0.000000,0.000000,15.666848,5.674188,0.108565,4.457000,4.641043,0.000436,28.912743
0.000000,0.000000,16.651393,7.053400,0.116909,2.892734,2.491796,0.000367,28.823534
0.000000,0.000000,14.927247,2.669771,0.037590,3.653933,4.764029,0.207376,21.550005
0.000000,0.000000,14.685732,5.604499,0.046302,4.760167,5.992530,0.000535,24.696778
0.000000,0.000000,16.385331,10.272918,0.099589,2.163520,3.208452,0.000457,33.835851
