#Image Rect[ms],Image Resize[ms],ORB ext[ms],Stereo match[ms],IMU preint[ms],Pose pred[ms],LM track[ms],KF dec[ms],Total[ms]
0.000000,0.000000,19.292441,5.065313,0.005056,13.093736,12.062044,0.002816,27.294559
0.000000,0.000000,18.192874,6.350034,0.073313,5.369413,10.020321,0.001120,28.671185
0.000000,0.000000,18.366988,7.934822,0.070817,3.782704,9.536027,0.000992,30.110339
0.000000,0.000000,14.709149,11.434291,0.092929,3.548653,10.803947,7.180700,30.072131
0.000000,0.000000,16.710711,11.200816,0.103073,6.563444,9.770750,0.001280,50.953999
0.000000,0.000000,15.627305,9.740158,0.103425,4.583227,10.286756,0.000928,0.000000
0.000000,0.000000,15.846636,8.588750,0.153698,3.638287,9.914048,0.000992,0.068001
0.000000,0.000000,15.766475,8.128040,0.099714,2.471968,8.658384,0.000896,55.278950
0.000000,0.000000,14.753277,8.419020,0.113090,2.077819,8.792913,2.574049,44.126648
0.000000,0.000000,14.379321,5.574504,0.142594,1.851032,3.272586,0.001216,41.340116
0.000000,0.000000,14.724638,3.697327,0.147042,2.720803,5.607752,0.001408,0.000000
0.000000,0.000000,15.235140,6.108046,0.138017,2.646850,6.037710,0.001504,0.080961
0.000000,0.000000,16.055759,5.102434,0.134881,2.545376,6.749303,0.000992,48.963541
0.000000,0.000000,16.431475,5.138690,0.168354,2.718947,6.316434,6.839032,40.572490
0.000000,0.000000,14.007732,2.758563,0.068225,7.082011,7.581089,0.001216,37.659300
0.000000,0.000000,14.344824,6.388755,0.172834,4.440953,7.533537,0.000928,39.174808
0.000000,0.000000,14.653949,6.823608,0.168866,3.418156,6.825943,0.001280,36.864122
0.000000,0.000000,14.710302,7.309694,0.168995,3.243818,6.779063,0.000928,39.375898
0.000000,0.000000,14.534939,4.475065,0.104577,2.527168,6.137231,12.235134,26.113488
0.000000,0.000000,18.441581,9.753053,0.117058,8.866706,9.706877,0.001216,33.680177
0.000000,0.000000,14.879391,9.582780,0.103778,5.956557,9.328600,0.001248,34.694686
0.000000,0.000000,15.670729,11.185168,0.136034,5.563016,10.142466,0.001088,36.162993
0.000000,0.000000,16.972250,11.548181,0.141794,4.426873,10.151811,0.000768,39.118423
0.000000,0.000000,15.847852,12.484801,0.131234,4.787197,12.261086,12.220061,47.321601
