#Image Rect[ms],Image Resize[ms],ORB ext[ms],Stereo match[ms],IMU preint[ms],Pose pred[ms],LM track[ms],KF dec[ms],Total[ms]
0.000000,0.000000,11.450791,3.870929,0.002396,5.850463,4.681383,0.001083,17.347677
0.000000,0.000000,10.695971,3.804832,0.040975,3.986063,6.463697,0.000469,16.907298
0.000000,0.000000,11.283045,5.120004,0.042171,3.766198,6.591091,0.000398,18.964947
0.000000,0.000000,11.904650,5.231065,0.043005,1.298485,3.212761,0.000275,19.385730
0.000000,0.000000,10.462135,3.801999,0.027599,1.323674,4.409686,2.797579,21.991602
0.000000,0.000000,13.034622,4.690291,0.040949,5.281858,6.965848,0.000596,30.853836
0.000000,0.000000,10.939831,8.246696,0.120235,1.605954,3.867502,0.000356,32.413972
0.000000,0.000000,11.020490,7.993426,0.080230,1.399761,3.595802,0.000441,32.178434
0.000000,0.000000,10.672107,3.119512,0.035418,1.048799,3.546838,0.000453,20.595108
0.000000,0.000000,10.745324,4.212946,0.047520,0.941405,4.040402,0.952456,25.770873
0.000000,0.000000,12.721805,8.016713,0.102850,0.892010,1.600123,0.000419,35.824842
0.000000,0.000000,11.633313,2.683485,0.046436,0.649981,1.747485,0.000374,23.068561
0.000000,0.000000,10.399258,2.247612,0.043578,0.552882,1.686000,0.000321,20.357553
0.000000,0.000000,10.151964,1.973770,0.045884,1.578876,5.680119,0.000864,19.834703
0.000000,0.000000,12.887311,2.193064,0.055928,0.668560,2.311684,1.534916,24.217420
0.000000,0.000000,12.179598,1.660487,0.066456,4.573453,3.694029,0.000430,19.168502
0.000000,0.000000,10.234173,1.791745,0.050395,3.182065,5.384874,0.000736,16.829985
0.000000,0.000000,10.183517,1.899007,0.051042,1.297331,2.491976,0.000395,16.660778
0.000000,0.000000,9.838993,7.274270,0.127418,0.870281,2.079413,0.000317,27.246624
0.000000,0.000000,9.987643,5.850725,0.037563,1.216354,2.512214,4.795515,23.122354
0.000000,0.000000,10.712548,7.515782,0.087929,3.128237,2.880076,0.000330,29.081997
0.000000,0.000000,10.582603,4.413633,0.097972,2.409895,4.165502,0.000526,27.259666
0.000000,0.000000,10.686087,4.084313,0.062448,1.812510,4.258841,0.000767,21.073851
0.000000,0.000000,9.768249,3.691539,0.052126,1.761634,4.342021,0.000487,19.241545
0.000000,0.000000,12.081991,5.054262,0.051403,1.100578,3.358066,4.499512,28.558901
0.000000,0.000000,10.217168,3.858790,0.032948,3.813378,4.698748,0.000504,22.902429
0.000000,0.000000,10.650875,5.183025,0.047633,2.663403,4.764739,0.000697,24.893816
0.000000,0.000000,11.061881,5.497745,0.050872,2.518273,4.835670,0.000438,25.302966
0.000000,0.000000,13.584235,5.990017,0.053147,3.132583,6.789289,0.000456,28.396810
0.000000,0.000000,12.203566,4.513761,0.043527,4.930656,9.669643,3.765650,27.937868
0.000000,0.000000,10.929517,4.102193,0.032558,7.530456,8.422965,0.000860,26.810342
0.000000,0.000000,10.998094,4.200144,0.032044,3.789816,7.561132,0.000599,25.021536
0.000000,0.000000,12.088817,4.154653,0.047860,2.860425,8.780119,0.000739,25.845677
0.000000,0.000000,12.250798,5.590600,0.064148,2.409718,4.921676,0.000512,31.116791
0.000000,0.000000,11.457766,8.683608,0.092886,4.701065,9.506499,3.937476,41.822519
0.000000,0.000000,11.913401,7.862826,0.095700,6.284165,7.272632,0.000749,38.556872
0.000000,0.000000,11.023062,4.675992,0.068593,4.630414,8.034284,0.000645,29.676911
0.000000,0.000000,11.859028,4.047865,0.052751,2.216982,5.181672,0.000421,30.309536
0.000000,0.000000,10.794107,3.981252,0.052056,1.783013,5.408742,0.000846,24.546777
0.000000,0.000000,11.580766,5.685379,0.087529,2.981439,10.017449,1.816643,38.067253
0.000000,0.000000,12.315034,7.591109,0.105385,3.549373,6.198456,0.000577,36.628368
0.000000,0.000000,10.748736,7.019909,0.087893,1.736999,7.121938,0.000449,33.209790
0.000000,0.000000,11.104780,3.756438,0.057705,2.864305,10.576999,0.000454,24.626754
0.000000,0.000000,10.757199,3.359855,0.060499,2.514779,10.237715,0.000530,24.470324
0.000000,0.000000,11.314039,6.325730,0.114036,2.187583,10.548967,2.356019,34.941727
0.000000,0.000000,9.976127,5.321958,0.098582,3.603872,10.700600,0.000721,28.134678
0.000000,0.000000,10.426597,3.610773,0.071699,0.021049,5.232297,0.029197,26.155474
0.000000,0.000000,10.355835,5.682219,0.113574,0.027536,9.849674,3.161337,32.388467
0.000000,0.000000,10.002660,5.011227,0.128966,0.048750,10.870757,0.041654,30.581417
