#Image Rect[ms],Image Resize[ms],ORB ext[ms],Stereo match[ms],IMU preint[ms],Pose pred[ms],LM track[ms],KF dec[ms],Total[ms]
0.000000,0.000000,12.702310,1.759912,0.002123,7.726524,2.993802,0.002348,16.510138
0.000000,0.000000,13.885587,1.884462,0.044207,1.989709,2.438075,0.000714,19.080654
0.000000,0.000000,14.132044,2.218566,0.043054,0.744777,1.046447,0.000427,19.273574
0.000000,0.000000,12.882903,1.523343,0.035324,0.524640,0.888068,0.000342,16.739071
0.000000,0.000000,12.886114,1.878725,0.035092,1.396897,2.653450,4.745479,17.100313
0.000000,0.000000,12.954751,1.998930,0.044725,1.806808,1.707490,0.000489,18.118225
0.000000,0.000000,14.633723,4.881955,0.098719,3.581184,4.395473,0.000694,22.903622
0.000000,0.000000,13.475927,2.278276,0.043723,3.295168,4.587614,0.000590,18.489229
0.000000,0.000000,14.849389,2.237412,0.042965,1.126159,1.849955,0.000357,22.301915
0.000000,0.000000,13.891962,5.269468,0.111168,1.039330,1.947969,4.008031,33.982800
0.000000,0.000000,12.966822,5.491972,0.160860,5.962582,3.995622,0.000478,26.214480
0.000000,0.000000,14.869421,2.811355,0.047388,1.453979,2.075697,0.000286,21.848063
0.000000,0.000000,13.783135,2.219009,0.040191,3.591524,5.594837,0.000726,20.011698
0.000000,0.000000,13.465504,6.324504,0.104505,1.174611,2.514373,0.000467,31.401642
0.000000,0.000000,16.245787,2.951102,0.048953,0.875427,2.021348,3.112177,25.313978
0.000000,0.000000,14.542086,7.755087,0.102964,2.106827,2.589107,0.000401,33.173592
0.000000,0.000000,14.453870,7.559534,0.103507,2.046086,3.647434,0.000426,33.069991
0.000000,0.000000,13.425285,3.586389,0.049059,1.383150,2.688760,0.000349,23.048982
0.000000,0.000000,13.552057,3.645097,0.050057,3.339054,6.290603,0.000567,26.933151
0.000000,0.000000,14.342210,8.618142,0.111786,1.213522,2.756713,2.539012,36.468022
0.000000,0.000000,14.154992,3.256327,0.045539,5.980814,6.377716,0.000672,23.299514
