#Image Rect[ms],Image Resize[ms],ORB ext[ms],Stereo match[ms],IMU preint[ms],Pose pred[ms],LM track[ms],KF dec[ms],Total[ms]
0.000000,0.000000,24.410284,4.992798,0.004608,11.531214,9.686263,0.003072,32.729555
0.000000,0.000000,21.495881,5.128703,0.083521,4.106194,6.997814,0.000928,30.905820
0.000000,0.000000,20.558494,7.366298,0.084673,3.379274,8.088323,0.000864,32.102124
0.000000,0.000000,20.055703,9.556566,0.096898,3.480075,8.992911,7.004278,33.697823
0.000000,0.000000,20.687774,10.540098,0.104514,5.372738,7.577213,0.000800,54.499551
0.000000,0.000000,20.732831,9.082096,0.096065,4.010961,8.949422,0.000832,0.000000
0.000000,0.000000,20.055447,7.896001,0.133410,3.347337,8.959406,0.001056,0.066369
0.000000,0.000000,18.854280,7.070839,0.104161,3.165479,8.844877,0.000960,55.856720
0.000000,0.000000,22.846106,8.565225,0.116385,2.907075,9.491764,4.422486,43.622905
0.000000,0.000000,17.746203,4.956957,0.122882,3.497515,6.171852,0.001184,41.686561
0.000000,0.000000,17.212980,6.842580,0.138338,3.026310,7.436219,0.000928,0.000000
0.000000,0.000000,17.393302,6.100779,0.134114,3.733518,6.999542,0.000960,0.083265
0.000000,0.000000,18.206688,6.475472,0.144194,3.669069,6.351343,0.001024,55.271048
0.000000,0.000000,20.468572,6.667346,0.172002,3.743374,6.898709,8.316934,40.034989
0.000000,0.000000,19.721203,6.172460,0.130625,6.798611,6.998518,0.001312,41.617280
0.000000,0.000000,19.437711,7.796416,0.183362,4.539448,7.240057,0.001088,40.295184
0.000000,0.000000,21.556458,8.830317,0.180579,4.642169,7.061687,0.001152,41.309372
0.000000,0.000000,18.618245,9.614902,0.180450,3.589484,6.635314,0.001184,0.000000
0.000000,0.000000,20.713567,10.281758,0.174466,2.938500,6.413935,10.476673,0.082753
0.000000,0.000000,17.158835,8.500264,0.122785,7.200121,9.122736,0.001184,48.719863
0.000000,0.000000,19.469904,10.099676,0.153378,6.594546,9.870969,0.001088,40.341681
0.000000,0.000000,19.875093,10.494242,0.152834,4.492439,8.244166,0.001120,42.223304
0.000000,0.000000,19.085931,10.492609,0.147458,5.025629,8.977807,7.581662,45.800372
0.000000,0.000000,19.171212,9.856633,0.149090,6.486832,8.355495,0.001120,43.097874
0.000000,0.000000,19.038314,9.935386,0.088289,5.624422,8.616170,0.001088,55.335273
0.000000,0.000000,19.090731,12.444441,0.157346,7.008407,12.429593,0.000928,44.242401
0.000000,0.000000,20.019447,9.142416,0.087329,5.966601,9.637303,5.763943,45.680210
0.000000,0.000000,18.362882,5.773863,0.155810,7.248826,8.993806,0.000672,46.669983
0.000000,0.000000,19.457520,6.581489,0.105473,5.536132,8.973550,0.000928,44.203200
0.000000,0.000000,21.316742,7.124631,0.121601,6.108235,11.869810,0.001152,53.439890
0.000000,0.000000,20.463804,10.769924,0.151330,5.407554,11.470030,6.147308,49.916038
0.000000,0.000000,20.385915,9.204305,0.137890,6.224589,11.122217,0.000992,0.000000
0.000000,0.000000,20.143416,8.639530,0.116993,4.979485,13.351428,0.001120,0.084257
0.000000,0.000000,19.966453,7.266329,0.137346,3.169511,10.651715,0.000800,52.706121
0.000000,0.000000,19.350766,9.721528,0.160033,3.154695,11.105416,4.227316,45.999735
0.000000,0.000000,19.656114,8.921422,0.161794,5.244929,10.963623,0.000960,50.398316
0.000000,0.000000,20.063287,7.906977,0.096513,3.520748,10.566434,0.000928,44.997770
0.000000,0.000000,19.105708,9.174289,0.180962,2.691297,13.821098,5.638437,46.619070
0.000000,0.000000,18.447203,6.582001,0.136290,4.759067,12.775421,0.000800,0.000000
0.000000,0.000000,18.914153,7.239833,0.147330,4.140787,11.715472,0.000992,0.071937
0.000000,0.000000,18.321025,5.143775,0.142754,0.105218,12.498906,0.090017,55.012902
0.000000,0.000000,19.735443,5.945289,0.166850,0.094786,12.767837,0.086689,55.266249
0.000000,0.000000,21.713740,7.630142,0.194083,0.105889,17.107763,0.113058,49.323519
0.000000,0.000000,17.531320,5.143551,0.169346,0.113313,19.783668,0.119042,45.978038
0.000000,0.000000,18.360930,4.783003,0.153442,0.113122,16.647756,0.104833,0.000000
0.000000,0.000000,17.076498,6.251212,0.152673,0.097793,13.529511,7.663422,0.073953
0.000000,0.000000,18.126943,6.154444,0.161858,0.197442,13.971372,0.226179,51.667964
0.000000,0.000000,19.730131,9.290674,0.195235,0.119969,13.415845,7.731391,56.214996
0.000000,0.000000,21.459593,11.620463,0.211491,0.103169,17.247925,0.142786,0.000000
0.000000,0.000000,19.048235,10.399424,0.194818,0.088641,15.287644,0.139809,0.058081
0.000000,0.000000,19.264525,8.183973,0.159298,0.130690,15.540415,5.923561,49.861094
0.000000,0.000000,19.368079,7.403003,0.076001,0.221474,18.481572,0.226979,52.229251
0.000000,0.000000,20.348346,9.133329,0.166818,0.138626,17.114450,0.145474,43.274837
0.000000,0.000000,20.291802,10.867078,0.157122,0.120354,15.329180,0.103681,48.929850
0.000000,0.000000,19.814260,10.762116,0.166914,0.139010,16.450378,0.104161,44.039647
0.000000,0.000000,26.200259,8.263878,0.162210,0.127778,16.150951,0.107233,0.000000
0.000000,0.000000,21.325031,6.834068,0.170946,0.149889,19.186925,6.626930,0.080769
0.000000,0.000000,20.277050,6.073195,0.159074,0.203011,19.080363,0.250979,44.370402
0.000000,0.000000,20.367323,7.437148,0.166786,0.128706,16.776046,0.194242,0.000000
0.000000,0.000000,21.748748,9.250450,0.176770,0.129794,15.517535,5.262657,0.083457
0.000000,0.000000,18.566757,8.800012,0.164482,0.154370,15.707009,0.280036,56.409942
0.000000,0.000000,19.491024,10.560162,0.196483,0.109409,14.108142,0.134082,45.005706
0.000000,0.000000,19.717298,6.063339,0.153282,0.080385,13.435142,4.315925,43.470871
0.000000,0.000000,19.595154,5.489155,0.180194,0.140450,17.210420,0.210082,40.330513
0.000000,0.000000,19.212268,8.087651,0.068065,0.090049,13.977356,3.784271,40.677173
0.000000,0.000000,18.695239,5.393922,0.076513,0.095521,14.993753,0.240067,0.000000
0.000000,0.000000,18.415555,5.208928,0.161410,0.082049,14.042509,3.953265,0.085729
0.000000,0.000000,20.423099,7.306138,0.095105,0.098849,18.880777,0.166594,51.286871
0.000000,0.000000,21.619434,7.164633,0.185954,0.107969,20.741152,0.083778,0.000000
0.000000,0.000000,22.222098,5.573925,0.190403,0.115041,21.490025,0.093537,0.080769
0.000000,0.000000,16.882352,3.683533,0.165122,0.096705,17.805883,0.086081,58.200492
0.000000,0.000000,19.335663,5.962121,0.218339,0.098305,17.769243,0.089697,51.036340
0.000000,0.000000,18.863912,7.068023,0.200962,0.106049,19.871445,0.100994,52.958572
0.000000,0.000000,19.920309,9.399764,0.243651,0.127777,20.607582,6.478639,45.550961
0.000000,0.000000,19.414767,8.333574,0.229731,0.179075,20.187960,0.165954,0.000000
0.000000,0.000000,19.389998,7.722463,0.212547,0.158242,21.034275,0.131906,0.071425
0.000000,0.000000,18.328930,8.025731,0.208035,0.146785,18.999754,7.359803,55.599820
0.000000,0.000000,17.248404,9.860825,0.212067,0.217954,17.477975,0.250755,53.394513
0.000000,0.000000,26.334052,10.231710,0.212547,0.119105,17.224660,0.160482,50.625167
