#Image Rect[ms],Image Resize[ms],ORB ext[ms],Stereo match[ms],IMU preint[ms],Pose pred[ms],LM track[ms],KF dec[ms],Total[ms]
0.000000,0.000000,17.755406,2.677055,0.004288,11.278435,2.684927,0.002944,25.012803
0.000000,0.000000,19.745285,3.824909,0.078849,2.274939,2.148313,0.001280,27.470175
0.000000,0.000000,18.477271,4.320658,0.085825,2.019063,2.158105,0.001248,26.767447
0.000000,0.000000,16.935845,5.613825,0.102914,1.848022,2.216378,0.001024,26.724822
0.000000,0.000000,15.608118,6.523244,0.119329,1.757620,2.310171,3.488681,26.431539
0.000000,0.000000,18.336757,6.299913,0.117345,2.963682,3.585674,0.001664,28.949680
0.000000,0.000000,17.130023,6.503020,0.120385,2.569630,3.473768,0.001440,27.858660
0.000000,0.000000,17.450027,4.277266,0.127009,1.969975,3.586250,0.001280,25.909165
0.000000,0.000000,18.985917,6.238312,0.124001,2.259514,3.380072,0.000928,29.334421
0.000000,0.000000,18.041073,6.635629,0.126658,1.964342,3.425032,0.001216,28.783663
0.000000,0.000000,16.549568,6.351722,0.123169,1.986519,3.689675,6.714894,27.208572
0.000000,0.000000,19.866566,6.431114,0.115073,4.749944,5.357118,0.001568,30.571715
0.000000,0.000000,16.579201,6.261417,0.113409,3.814956,5.774659,0.001216,26.947961
0.000000,0.000000,17.488139,3.503017,0.121505,3.799884,5.230429,0.000992,25.334151
0.000000,0.000000,18.912124,6.453099,0.123042,3.688938,5.571649,0.000992,29.711481
0.000000,0.000000,17.795183,6.179496,0.121409,3.479336,5.356255,0.001344,28.137799
0.000000,0.000000,17.677486,6.159783,0.120930,3.216741,5.126492,6.999346,27.960485
0.000000,0.000000,15.960153,6.372682,0.117473,7.248244,10.170871,0.001184,26.509396
0.000000,0.000000,17.285289,6.286217,0.120674,6.323818,7.267508,0.001152,27.703298
0.000000,0.000000,18.031825,6.309034,0.117857,7.073682,8.173183,0.001152,28.539403
0.000000,0.000000,17.438379,6.479467,0.119842,6.686606,8.554051,4.728119,28.150503
0.000000,0.000000,17.560268,6.687022,0.124609,7.883260,8.806822,0.001248,28.710029
0.000000,0.000000,18.125682,6.517611,0.116577,7.330549,9.835890,0.001408,29.293588
0.000000,0.000000,16.375423,6.630157,0.096257,7.087187,8.595908,0.001184,27.592001
0.000000,0.000000,18.782810,6.562220,0.119585,5.665185,7.427863,2.763968,29.654041
0.000000,0.000000,16.821667,6.337418,0.103425,7.793979,9.113226,0.001568,27.620736
0.000000,0.000000,17.359241,6.260265,0.124994,6.781230,9.449230,0.001344,27.836067
0.000000,0.000000,17.495147,3.602826,0.105537,5.713250,8.346017,0.001152,25.490248
0.000000,0.000000,18.206132,3.167909,0.067393,5.852932,8.504259,3.317575,25.517801
0.000000,0.000000,16.134684,6.428234,0.099425,8.419714,10.561275,0.001056,27.132603
0.000000,0.000000,18.004497,6.894033,0.120513,6.295274,11.708936,0.001664,29.430581
0.000000,0.000000,16.637185,6.396874,0.096066,4.857432,10.084790,2.430908,27.497472
0.000000,0.000000,22.442148,6.438538,0.102209,5.099035,10.559963,0.001312,33.054016
0.000000,0.000000,17.006630,6.350986,0.116897,3.658218,9.458350,0.001088,27.726466
0.000000,0.000000,18.050545,6.691726,0.096897,3.333511,9.685841,0.001312,29.455414
0.000000,0.000000,17.261160,6.286857,0.117409,3.693771,10.035284,0.001248,27.914212
0.000000,0.000000,17.219400,6.434347,0.117698,4.054671,9.937203,1.720180,28.051238
0.000000,0.000000,17.623852,6.317353,0.098977,5.288829,9.577871,0.001696,28.466858
0.000000,0.000000,17.293416,3.002370,0.063361,5.042522,8.955944,0.001088,24.276186
0.000000,0.000000,16.551712,6.483372,0.099553,5.476863,8.637733,0.001152,27.372734
0.000000,0.000000,17.875120,6.627757,0.120161,5.607777,9.219243,0.001152,28.848431
0.000000,0.000000,18.913083,6.429707,0.125410,5.736611,8.551651,3.058979,29.722745
0.000000,0.000000,16.601377,6.442827,0.097697,5.217404,8.814695,0.000992,27.171996
0.000000,0.000000,16.993446,6.299753,0.103265,0.150466,15.866360,0.146946,27.791363
0.000000,0.000000,18.247860,6.240168,0.095681,0.160002,15.045743,3.652683,28.717101
0.000000,0.000000,17.311593,6.363914,0.098977,0.199842,17.012390,0.152257,27.847108
0.000000,0.000000,17.281736,6.147400,0.102945,0.156162,13.770944,0.115393,27.817636
0.000000,0.000000,16.847875,6.298090,0.104385,0.137186,15.653973,3.498089,27.484703
