#Image Rect[ms],Image Resize[ms],ORB ext[ms],Stereo match[ms],IMU preint[ms],Pose pred[ms],LM track[ms],KF dec[ms],Total[ms]
0.000000,0.000000,13.776162,2.482524,0.002210,5.365738,1.770866,0.001270,18.407796
0.000000,0.000000,14.138249,3.341375,0.051545,1.298796,1.114569,0.000313,20.881163
0.000000,0.000000,13.666705,2.484879,0.042231,2.984991,1.666013,0.000767,18.471863
0.000000,0.000000,13.923526,4.281150,0.067541,4.222877,3.675172,0.000634,20.911072
0.000000,0.000000,12.781038,2.181676,0.035519,3.163953,1.434076,0.000434,20.119012
0.000000,0.000000,15.114303,2.531200,0.042603,1.830501,1.407461,0.580279,27.806829
0.000000,0.000000,13.325937,1.937776,0.056692,1.765193,1.694863,0.000930,20.577901
0.000000,0.000000,15.446637,5.766118,0.097891,4.269470,3.429043,0.000579,29.111422
0.000000,0.000000,15.039865,6.059491,0.104001,1.923349,1.535417,0.000275,32.250756
0.000000,0.000000,15.184219,6.238197,0.098131,1.656242,1.564941,0.000786,29.329669
0.000000,0.000000,15.372155,2.662974,0.045964,1.906828,1.412105,0.000420,24.849952
0.000000,0.000000,15.864039,2.686599,0.047437,4.788382,3.865849,0.873008,24.900157
0.000000,0.000000,14.275837,6.099203,0.101143,4.813222,3.663285,0.000608,31.409890
0.000000,0.000000,15.294706,2.629568,0.047951,3.287337,1.728665,0.000581,23.944845
0.000000,0.000000,14.568628,2.669252,0.057167,3.061289,1.678319,0.000869,23.049443
0.000000,0.000000,14.964197,2.760383,0.045966,1.573335,1.703057,0.000398,23.802137
0.000000,0.000000,14.180350,6.293825,0.103521,1.974483,1.486823,0.502317,33.296236
0.000000,0.000000,14.174177,6.157879,0.108537,1.984637,1.803702,0.000491,31.801706
0.000000,0.000000,16.260587,6.252075,0.108160,1.695036,1.383805,0.000474,30.592350
0.000000,0.000000,12.998504,6.400087,0.104057,1.710848,1.322111,0.000454,27.932876
0.000000,0.000000,13.929913,2.620840,0.044915,4.426149,2.246159,0.000515,22.292902
0.000000,0.000000,15.027282,2.657046,0.035972,1.839067,1.640348,0.470747,24.561223
0.000000,0.000000,14.548683,2.766437,0.051872,1.533815,1.308044,0.000480,23.724763
0.000000,0.000000,15.801458,2.161344,0.041233,2.146645,1.889841,0.000360,23.525209
0.000000,0.000000,14.500232,2.284792,0.039066,3.773111,1.882981,0.000908,22.535281
0.000000,0.000000,13.854176,6.257180,0.105536,1.926345,1.578782,0.000460,29.881875
0.000000,0.000000,14.214745,2.735854,0.046385,4.394106,2.324379,0.771702,23.445006
0.000000,0.000000,13.496131,2.081415,0.041081,2.036475,1.523847,0.000451,21.351447
0.000000,0.000000,13.806664,2.752018,0.047702,1.881281,1.466479,0.000366,23.385848
0.000000,0.000000,14.074942,6.165756,0.105852,1.659586,1.538080,0.000291,29.911673
0.000000,0.000000,15.432219,2.825431,0.049671,1.806880,1.779841,0.000500,25.007356
0.000000,0.000000,15.723075,6.243240,0.104322,1.461251,1.564280,0.382049,32.370747
0.000000,0.000000,14.549498,2.603013,0.040543,1.962273,1.530148,0.000415,23.262769
0.000000,0.000000,14.412219,6.456094,0.089003,1.527524,1.317174,0.000238,26.837007
0.000000,0.000000,13.542692,2.150738,0.040671,1.755042,1.528332,0.000385,22.119322
0.000000,0.000000,14.697220,2.732149,0.047955,4.051132,3.692178,0.000777,23.421196
0.000000,0.000000,13.727406,4.768577,0.054932,1.851244,1.769967,0.436264,24.237526
0.000000,0.000000,13.506783,2.699526,0.046621,1.479536,1.305360,0.000329,22.594136
0.000000,0.000000,13.622621,2.092140,0.036612,1.896080,1.756988,0.000353,20.896566
0.000000,0.000000,14.058624,2.632482,0.047160,2.088668,1.598509,0.000261,23.043831
0.000000,0.000000,14.312224,6.158559,0.104981,4.685264,3.374031,0.000715,31.026915
0.000000,0.000000,15.001125,2.631180,0.046675,1.753509,1.666829,0.410535,23.985196
0.000000,0.000000,12.848034,2.058632,0.037076,2.011373,1.724522,0.000397,20.413947
0.000000,0.000000,13.876619,2.697888,0.046280,1.701213,1.922674,0.000352,22.535728
0.000000,0.000000,14.028032,2.731926,0.044687,1.830943,1.762284,0.000296,23.553991
0.000000,0.000000,13.846205,6.090555,0.102788,1.252882,1.513227,0.000231,30.933638
0.000000,0.000000,13.927102,2.660023,0.046083,1.220196,1.248063,0.466525,22.776828
0.000000,0.000000,13.996327,2.621461,0.051746,0.020407,2.162754,0.021840,22.894182
0.000000,0.000000,13.632842,2.614988,0.045099,0.014767,3.207781,0.025016,22.184816
0.000000,0.000000,13.911079,2.652015,0.054169,0.016097,3.870534,0.930030,22.746360
0.000000,0.000000,13.787970,1.994992,0.036965,0.039952,6.737571,0.054994,20.934967
0.000000,0.000000,13.583859,2.045477,0.028363,0.033909,8.272718,2.258032,21.457892
0.000000,0.000000,12.726329,2.002913,0.039816,5.507534,1.633872,0.000539,19.270602
0.000000,0.000000,13.742514,2.319137,0.049172,0.930065,1.225063,0.000250,21.665113
0.000000,0.000000,14.761925,2.700763,0.049297,0.861102,1.151739,0.000405,25.057858
0.000000,0.000000,13.599816,5.591358,0.113036,0.871218,1.150942,0.000269,29.683549
0.000000,0.000000,15.175697,6.768868,0.117519,1.026904,1.595819,1.457665,35.447410
0.000000,0.000000,14.747780,2.215662,0.074654,1.352622,1.576060,0.000405,19.305291
0.000000,0.000000,14.498760,2.865895,0.102304,1.585440,1.950326,0.000430,33.835353
0.000000,0.000000,13.734339,6.597627,0.106242,1.321753,1.932113,0.000359,30.103472
0.000000,0.000000,13.433989,6.576872,0.059441,1.495597,1.830241,0.000423,30.859511
0.000000,0.000000,13.625090,2.245999,0.036734,1.013909,1.306553,0.000437,21.327183
0.000000,0.000000,13.292723,2.153433,0.036514,0.922334,1.379234,2.286826,19.995048
0.000000,0.000000,13.703039,2.077832,0.041217,2.315803,2.471112,0.000399,20.378366
0.000000,0.000000,13.842708,3.005515,0.042434,1.499673,2.402574,0.000301,23.233798
0.000000,0.000000,16.080278,2.474191,0.044452,1.077445,1.885529,0.000327,23.897749
0.000000,0.000000,14.874880,3.480367,0.049721,0.974170,2.025453,0.000255,24.348943
0.000000,0.000000,13.831256,3.655101,0.061002,0.885765,1.933395,0.000265,23.350052
0.000000,0.000000,14.614031,3.898422,0.030787,0.778107,1.815918,2.883609,24.584286
0.000000,0.000000,13.471504,9.062763,0.030107,2.130839,2.608774,0.000372,27.196577
0.000000,0.000000,14.059660,2.995573,0.055048,2.233013,3.976417,0.000344,24.542980
0.000000,0.000000,14.294524,4.159781,0.050763,2.348638,6.154679,0.000610,25.744773
0.000000,0.000000,15.554099,4.360603,0.041222,1.774293,2.650648,0.000353,26.741929
0.000000,0.000000,13.920565,3.388104,0.046125,1.909262,5.800126,3.619952,22.606207
0.000000,0.000000,16.390526,3.684157,0.042288,3.030987,3.633368,0.000480,25.506635
0.000000,0.000000,14.725750,3.701754,0.043382,4.506690,5.300230,0.000558,23.547516
0.000000,0.000000,12.817827,3.712633,0.041716,1.720566,2.847356,0.000382,24.724088
0.000000,0.000000,13.799293,3.729069,0.051748,1.372648,2.659080,0.000391,24.790210
0.000000,0.000000,15.434931,5.016518,0.052976,1.455407,2.832109,1.933411,29.191955
0.000000,0.000000,16.203729,5.043558,0.043662,4.379775,6.620156,0.001086,32.597590
0.000000,0.000000,14.320107,4.004509,0.056077,3.357763,6.686759,0.000540,25.826626
0.000000,0.000000,14.817443,5.047509,0.059547,0.964972,3.145740,0.000373,33.691921
0.000000,0.000000,14.998066,4.619494,0.118783,0.780463,3.205508,0.000337,29.046422
0.000000,0.000000,13.426576,10.072198,0.053642,1.674842,8.590599,1.999192,36.278760
0.000000,0.000000,14.688452,3.670492,0.045552,1.220784,3.033640,0.000431,25.746171
0.000000,0.000000,13.367219,8.595240,0.102563,2.000504,5.671702,0.000662,28.275500
0.000000,0.000000,13.622316,8.309060,0.102817,2.169536,6.832491,0.000491,30.811533
0.000000,0.000000,17.116526,7.744483,0.115944,2.178177,6.421859,0.000971,38.843392
0.000000,0.000000,13.407164,7.862982,0.060695,0.963622,2.901633,1.490644,34.237373
0.000000,0.000000,13.773196,4.814689,0.054544,1.552011,2.937764,0.000378,25.141919
0.000000,0.000000,13.925203,2.500429,0.137823,0.933655,2.397238,0.000416,22.789115
0.000000,0.000000,14.025360,6.391450,0.071544,2.741970,6.384548,0.000783,36.293524
0.000000,0.000000,13.632324,2.685976,0.117690,1.114437,3.047115,0.000409,23.900823
0.000000,0.000000,14.979396,4.777598,0.127064,1.721725,6.710875,4.406286,30.422506
0.000000,0.000000,13.488762,5.714769,0.130369,4.801449,6.522132,0.000680,31.045680
0.000000,0.000000,14.731524,6.073736,0.062742,2.513987,7.015888,0.000703,33.163125
0.000000,0.000000,13.579311,3.114352,0.065519,2.105377,3.770529,0.000524,24.537862
0.000000,0.000000,13.198353,3.263258,0.048793,1.870389,3.956320,0.000588,23.928014
0.000000,0.000000,13.051305,2.853138,0.126581,1.811893,3.997589,3.176779,21.654505
0.000000,0.000000,13.375697,9.709629,0.064574,5.676295,7.419284,0.000712,35.360155
0.000000,0.000000,13.353317,4.424648,0.051298,0.050801,9.784318,0.082968,24.655604
0.000000,0.000000,13.836434,9.807433,0.107207,0.043336,8.094846,0.051036,39.840617
0.000000,0.000000,14.262291,9.887399,0.060653,0.042284,9.218519,0.038845,38.417835
0.000000,0.000000,13.709386,6.127355,0.062418,0.022221,5.260754,0.036954,32.112310
0.000000,0.000000,15.463444,6.481215,0.058756,0.027701,9.008163,0.075444,30.355444
0.000000,0.000000,13.589346,5.182195,0.059229,0.040046,11.684290,0.079762,27.052661
0.000000,0.000000,16.006591,5.055515,0.100083,0.022353,4.857855,0.038435,33.340350
