#Image Rect[ms],Image Resize[ms],ORB ext[ms],Stereo match[ms],IMU preint[ms],Pose pred[ms],LM track[ms],KF dec[ms],Total[ms]
0.000000,0.000000,17.774358,3.854534,0.002631,5.680577,3.344794,0.001284,24.190710
0.000000,0.000000,17.946398,4.351112,0.049855,1.388195,2.415618,0.000262,25.676902
0.000000,0.000000,16.625873,5.258408,0.050453,1.450374,2.268712,0.000254,25.170809
0.000000,0.000000,16.787607,7.624902,0.063727,1.163129,2.495134,0.000364,26.830281
0.000000,0.000000,17.954308,9.678377,0.088076,0.867959,2.403453,0.271886,32.217239
0.000000,0.000000,18.557000,3.792515,0.039771,2.146641,3.065850,0.000394,34.779393
0.000000,0.000000,16.401264,2.718257,0.053468,1.647675,3.381507,0.000415,26.170648
0.000000,0.000000,17.166716,2.747354,0.036655,1.574602,3.349830,0.000352,26.048901
0.000000,0.000000,16.606552,2.673574,0.036401,1.125364,3.364192,0.000412,25.407382
0.000000,0.000000,15.830876,2.710002,0.036864,1.044548,3.096416,0.228289,25.140359
0.000000,0.000000,18.019625,3.199530,0.049247,1.251985,1.895418,0.000303,29.714744
0.000000,0.000000,16.834588,3.396460,0.049209,2.243298,4.272699,0.000668,27.601734
0.000000,0.000000,16.273593,3.198424,0.052602,0.748101,1.662690,0.000312,26.929370
0.000000,0.000000,17.068220,2.914866,0.050556,0.943820,2.347580,0.000349,27.207840
0.000000,0.000000,16.672617,2.639549,0.052425,1.004101,5.191974,0.661916,26.120589
0.000000,0.000000,17.312727,2.196149,0.059562,1.356333,1.656029,0.000204,25.155213
0.000000,0.000000,15.364695,5.569228,0.118796,1.450689,1.944342,0.000231,30.331724
0.000000,0.000000,17.200552,2.079385,0.053800,0.966419,1.732994,0.000223,24.885646
0.000000,0.000000,16.887822,2.957860,0.057007,1.224406,2.050064,0.000240,25.488441
0.000000,0.000000,16.098224,3.153609,0.055318,1.100962,1.714255,0.399205,28.738641
0.000000,0.000000,15.768311,2.705744,0.045197,6.088612,6.823177,0.000708,23.984322
0.000000,0.000000,16.455162,3.552702,0.049274,1.453050,4.231457,0.000610,26.132502
0.000000,0.000000,15.899148,2.863737,0.039199,1.063503,2.430967,0.000297,23.705176
0.000000,0.000000,16.491622,4.002531,0.059641,1.326559,2.951186,0.000251,26.069603
0.000000,0.000000,16.540421,3.512661,0.043690,1.193745,3.148490,0.532240,25.497265
0.000000,0.000000,16.303303,10.871508,0.090733,3.042605,3.774381,0.000380,43.188247
0.000000,0.000000,15.879962,3.496768,0.033130,2.445011,4.289117,0.000314,27.628949
0.000000,0.000000,16.377437,3.679686,0.040502,1.866643,3.170945,0.000299,26.597316
0.000000,0.000000,16.719151,4.572830,0.050015,1.636690,3.055490,0.000285,28.715885
0.000000,0.000000,16.425293,5.110070,0.052190,2.194938,4.199693,0.446268,28.779645
0.000000,0.000000,17.324563,4.989117,0.042963,3.276002,4.507391,0.000364,31.845540
0.000000,0.000000,17.309733,4.977419,0.038810,2.589204,4.061973,0.000430,31.870259
0.000000,0.000000,17.040318,3.894530,0.045368,2.076368,3.051563,0.000303,29.144671
0.000000,0.000000,16.119318,3.716398,0.046379,2.249428,4.163332,0.000337,27.238796
0.000000,0.000000,16.442824,4.989093,0.056175,1.866356,4.207194,0.373277,30.552632
0.000000,0.000000,17.523432,4.775292,0.064277,6.290411,7.791441,0.000525,33.059603
0.000000,0.000000,16.223911,4.784482,0.059951,2.056109,3.453495,0.000287,30.160734
0.000000,0.000000,17.026743,3.462058,0.044999,2.408825,5.378051,0.000484,27.896656
0.000000,0.000000,16.584942,4.631019,0.057273,2.007298,4.606441,0.000451,30.383614
0.000000,0.000000,15.899289,4.213682,0.057217,1.802348,4.533257,0.353009,29.253112
0.000000,0.000000,16.844711,8.488758,0.114404,4.984032,6.251163,0.000431,42.773440
0.000000,0.000000,16.293512,3.632579,0.054019,3.175849,7.299823,0.000310,28.194157
0.000000,0.000000,15.851795,4.071926,0.058791,1.667065,4.441897,0.000369,30.207231
0.000000,0.000000,16.426107,3.876074,0.064314,2.785402,8.116736,0.000342,29.688466
0.000000,0.000000,16.869628,4.598770,0.130754,1.131810,4.032473,0.291389,31.326191
