#Image Rect[ms],Image Resize[ms],ORB ext[ms],Stereo match[ms],IMU preint[ms],Pose pred[ms],LM track[ms],KF dec[ms],Total[ms]
0.000000,0.000000,17.364461,2.289563,0.004705,11.030401,2.053721,0.002496,24.770627
0.000000,0.000000,15.944892,3.983343,0.078273,2.143034,1.899766,0.001216,24.178364
0.000000,0.000000,15.309717,3.954830,0.075873,2.127001,2.243290,0.001376,23.269170
0.000000,0.000000,16.267200,4.553941,0.100353,2.070776,1.838518,0.001024,24.891237
0.000000,0.000000,17.894258,5.702691,0.120609,1.804725,1.771061,1.698324,28.183308
0.000000,0.000000,15.633592,5.193757,0.121378,2.256795,2.676927,0.000992,25.329290
0.000000,0.000000,14.823599,5.589026,0.117953,2.895138,2.625503,0.001184,24.704451
0.000000,0.000000,16.128670,5.258014,0.116225,2.395964,1.932951,0.001120,25.935090
0.000000,0.000000,16.204670,5.695427,0.122081,2.154169,2.602303,0.001024,26.274677
0.000000,0.000000,15.429430,5.533890,0.124673,1.969431,2.667840,3.408136,25.256265
0.000000,0.000000,16.524451,5.439520,0.123393,3.806349,3.426184,0.001312,26.296758
0.000000,0.000000,15.258452,5.580513,0.122402,3.218854,3.481225,0.000992,25.331754
0.000000,0.000000,14.998609,5.555650,0.139330,3.024644,3.638667,0.001184,25.012903
0.000000,0.000000,17.100714,2.567646,0.069377,2.983236,3.542313,0.001217,23.570550
0.000000,0.000000,15.535735,5.657059,0.118657,3.053060,3.237286,2.474909,25.533068
0.000000,0.000000,15.752185,5.512737,0.117697,3.933742,3.600683,0.001440,25.762383
0.000000,0.000000,15.573080,5.781796,0.119330,3.434376,3.923342,0.001152,25.642350
0.000000,0.000000,16.566211,5.552738,0.123777,3.325479,3.967567,0.001376,26.267126
0.000000,0.000000,15.530743,5.487617,0.124385,3.097284,4.159441,0.000897,25.379563
0.000000,0.000000,17.265867,5.643427,0.123841,2.353980,4.432340,3.425672,27.203040
0.000000,0.000000,15.516855,5.303711,0.119553,4.764376,3.807693,0.001600,25.119047
0.000000,0.000000,18.605883,5.548545,0.125602,3.992143,4.166481,0.001792,28.270445
0.000000,0.000000,15.727193,5.832933,0.119969,4.065232,4.193393,0.001280,27.351138
0.000000,0.000000,15.585144,5.802180,0.119937,3.024260,4.330227,0.001024,25.894161
