#Image Rect[ms],Image Resize[ms],ORB ext[ms],Stereo match[ms],IMU preint[ms],Pose pred[ms],LM track[ms],KF dec[ms],Total[ms]
0.000000,0.000000,23.550426,3.308232,0.004768,13.233311,3.999248,0.002624,30.856402
0.000000,0.000000,22.506383,4.314995,0.091777,5.396257,5.309823,0.001056,31.285208
0.000000,0.000000,21.104317,3.968239,0.080033,5.178559,4.654072,0.000864,29.001597
0.000000,0.000000,21.132030,5.406881,0.103297,5.173054,4.126705,0.000736,30.754321
0.000000,0.000000,20.783930,7.152598,0.133569,5.542691,5.084989,1.525267,47.918463
0.000000,0.000000,23.826270,7.013812,0.136226,5.511586,5.302144,0.001120,53.092830
0.000000,0.000000,21.384321,6.888915,0.201507,5.105021,4.868347,0.001376,0.000000
0.000000,0.000000,20.304084,7.021173,0.136385,5.995880,5.137182,0.000960,0.086657
0.000000,0.000000,20.601303,7.066292,0.132034,5.789605,5.104765,0.000800,44.256147
0.000000,0.000000,19.881583,6.936851,0.131937,5.468449,4.886715,0.001472,41.608819
0.000000,0.000000,23.611772,7.008084,0.140034,5.512130,4.232595,1.368688,41.353520
0.000000,0.000000,21.723973,6.904723,0.129665,6.274315,4.388885,0.001056,43.233031
0.000000,0.000000,21.278495,4.003184,0.132065,5.653348,5.877222,0.001184,47.721917
0.000000,0.000000,20.533366,7.016341,0.105314,6.126985,4.155986,0.001280,43.170599
0.000000,0.000000,22.333068,3.113797,0.050145,5.929896,4.930203,0.001216,41.000204
0.000000,0.000000,20.824730,7.049941,0.133506,6.639120,5.131805,1.440401,42.801282
0.000000,0.000000,21.253216,6.909427,0.099810,6.124874,4.500598,0.001632,39.768829
0.000000,0.000000,21.822694,7.226679,0.108610,5.402945,5.424897,0.001216,43.367081
0.000000,0.000000,20.342997,7.229783,0.136834,6.007784,4.170322,0.001184,44.727193
0.000000,0.000000,19.509611,6.949235,0.134209,6.349388,4.817466,0.001088,44.824570
0.000000,0.000000,22.061448,7.182870,0.133442,6.267147,4.481718,1.596915,42.506590
0.000000,0.000000,20.512758,3.146182,0.140097,5.724869,4.874939,0.001248,41.644372
0.000000,0.000000,20.364117,7.019892,0.106785,7.690844,5.441377,0.001056,46.635344
0.000000,0.000000,21.244543,7.039989,0.140226,6.388333,6.394413,0.001056,38.405933
0.000000,0.000000,21.487138,7.203894,0.133441,6.129609,4.800218,0.001184,42.751233
0.000000,0.000000,21.462529,7.155285,0.133410,6.119146,4.715385,1.144494,42.929635
0.000000,0.000000,21.041532,3.053797,0.067328,4.495157,5.033181,0.000992,44.202099
0.000000,0.000000,21.439009,7.218487,0.136994,6.468910,5.206974,0.001152,45.134654
0.000000,0.000000,23.253655,7.188662,0.134721,6.588111,4.967611,0.001472,39.943391
0.000000,0.000000,21.364513,6.962580,0.136354,6.308012,5.689188,0.001248,45.968040
0.000000,0.000000,21.721317,6.862515,0.132161,5.358080,5.339904,1.135854,47.650652
0.000000,0.000000,20.213234,3.047141,0.068128,3.720749,5.102813,0.001216,43.653132
0.000000,0.000000,21.084893,7.429369,0.135425,5.504386,5.905319,0.001088,45.163774
0.000000,0.000000,21.434785,6.655375,0.139234,5.606851,5.694181,0.001376,37.006396
0.000000,0.000000,20.593304,6.939955,0.140386,5.698340,4.548311,0.001248,44.444437
0.000000,0.000000,19.169062,6.781586,0.132962,6.299211,5.247999,1.643827,45.552035
0.000000,0.000000,21.448546,3.520970,0.077025,4.339796,6.529198,0.001280,43.755981
0.000000,0.000000,20.118161,6.708465,0.133154,6.167946,6.334540,0.001632,42.162715
0.000000,0.000000,21.002748,6.658864,0.133378,6.076681,6.018280,0.000992,37.833478
0.000000,0.000000,20.862299,6.955347,0.127138,5.911143,6.151273,0.001664,42.801186
0.000000,0.000000,18.751457,6.944212,0.135426,5.565955,4.869787,1.157486,43.455465
0.000000,0.000000,20.028081,3.245319,0.072737,3.236103,5.570275,0.001216,42.510142
0.000000,0.000000,21.914407,6.930867,0.137665,5.704613,4.816442,0.001184,43.267943
