#Image Rect[ms],Image Resize[ms],ORB ext[ms],Stereo match[ms],IMU preint[ms],Pose pred[ms],LM track[ms],KF dec[ms],Total[ms]
0.000000,0.000000,13.627177,1.526931,0.004640,6.452592,2.160155,0.002336,18.023103
0.000000,0.000000,10.133245,2.470751,0.099585,2.906468,1.844279,0.001216,16.765296
0.000000,0.000000,11.732049,2.898083,0.098817,3.377801,1.741206,0.000992,18.654535
0.000000,0.000000,10.789349,3.761455,0.113601,2.886467,1.643253,0.001088,18.772809
0.000000,0.000000,12.064470,3.436299,0.123361,2.972868,1.667253,0.001152,23.996969
0.000000,0.000000,10.972968,3.983122,0.121665,2.995494,1.516050,1.511603,27.851673
0.000000,0.000000,9.809306,3.930705,0.149794,3.567917,2.050585,0.001056,22.816027
0.000000,0.000000,12.851680,3.899440,0.112674,3.458667,2.445982,0.000864,26.259365
0.000000,0.000000,11.229612,3.717550,0.116097,2.981861,2.640960,0.000832,23.492067
0.000000,0.000000,10.563747,3.546252,0.110594,3.344553,2.713858,0.000896,22.919612
0.000000,0.000000,10.498530,4.122067,0.114081,3.266249,2.645921,0.001024,25.900033
0.000000,0.000000,10.943048,3.963921,0.120161,3.479371,2.955620,0.652392,24.633649
0.000000,0.000000,11.735505,3.710126,0.111137,3.927344,2.582272,0.001088,25.431291
0.000000,0.000000,11.000104,3.569676,0.112578,3.585676,2.440543,0.000992,24.080714
0.000000,0.000000,9.972764,3.746382,0.119586,3.532364,2.238588,0.000992,23.829319
0.000000,0.000000,11.646672,3.405835,0.113857,3.382250,2.412222,0.000992,25.576669
0.000000,0.000000,16.053351,3.543020,0.111554,3.668398,2.809027,1.020845,30.679836
0.000000,0.000000,11.379725,3.729166,0.111362,3.700557,2.750914,0.001056,25.656030
0.000000,0.000000,11.410765,3.600813,0.119842,3.545804,2.752418,0.000864,25.019030
0.000000,0.000000,10.815366,3.468299,0.118497,3.652238,2.450782,0.001088,24.206892
0.000000,0.000000,12.586652,3.630029,0.115457,3.592364,2.860644,0.000960,26.185509
0.000000,0.000000,10.514082,3.744527,0.111233,3.280617,2.867716,0.869707,25.787551
0.000000,0.000000,10.581828,3.640237,0.122562,3.988689,2.619745,0.000992,24.827636
0.000000,0.000000,10.684677,3.929328,0.119041,3.982514,2.665601,0.000896,25.287482
0.000000,0.000000,10.990857,3.951665,0.120321,3.950097,2.512895,0.000960,25.033110
0.000000,0.000000,11.352045,3.500075,0.113602,3.853136,2.848259,0.000896,25.537788
0.000000,0.000000,11.436654,3.699342,0.117793,3.803215,2.448159,0.786570,26.207621
0.000000,0.000000,10.661573,4.004529,0.116162,4.264276,2.600833,0.001120,25.292057
0.000000,0.000000,11.950772,3.655534,0.121217,4.121715,2.628929,0.001184,26.345734
0.000000,0.000000,11.116362,3.929745,0.114689,3.559020,2.165563,0.001216,25.486076
0.000000,0.000000,8.830382,3.847087,0.118817,3.333546,2.564735,0.001184,23.364194
0.000000,0.000000,11.669457,3.941777,0.110305,4.252116,3.170824,0.944652,26.642474
0.000000,0.000000,10.291935,4.219700,0.118786,4.071890,2.451870,0.001088,25.366746
0.000000,0.000000,11.206731,3.922353,0.111905,3.644813,3.395018,0.000992,25.881153
0.000000,0.000000,11.694577,3.540684,0.120353,4.211572,3.070502,0.001024,24.941045
0.000000,0.000000,10.431841,4.053075,0.118241,3.933521,2.296380,0.001088,24.349774
0.000000,0.000000,11.554095,1.538131,0.113410,4.109907,3.004005,0.759145,25.584285
0.000000,0.000000,11.481198,4.106707,0.126562,4.439735,2.700673,0.000960,26.366247
0.000000,0.000000,11.362797,4.017938,0.113665,3.851152,2.860995,0.000960,26.358343
0.000000,0.000000,11.083594,2.483998,0.113473,4.486295,2.960549,0.001120,24.636818
0.000000,0.000000,16.634542,3.924913,0.109185,4.016658,3.345033,0.000993,31.539142
0.000000,0.000000,9.885339,4.417559,0.114913,3.776719,3.698733,0.997580,26.294406
0.000000,0.000000,10.840615,3.668077,0.120226,4.240948,2.676609,0.001120,25.579837
0.000000,0.000000,12.065141,3.948849,0.118882,3.719598,3.481259,0.001120,27.048143
0.000000,0.000000,10.096669,2.348061,0.113378,3.946897,2.838595,0.001153,23.816711
0.000000,0.000000,10.528771,3.861232,0.120737,3.796559,3.146119,0.000928,26.118308
0.000000,0.000000,10.900167,1.993625,0.115042,3.658317,3.507436,1.262256,25.720991
0.000000,0.000000,9.605783,4.081043,0.120930,0.056737,7.387003,0.048673,24.776019
0.000000,0.000000,10.582499,3.848464,0.114113,0.243203,8.443977,0.048769,25.817184
0.000000,0.000000,12.837951,4.304021,0.117281,0.044960,10.305152,0.047777,27.819352
0.000000,0.000000,12.106934,3.629965,0.122146,0.046976,10.060093,2.666017,26.790380
0.000000,0.000000,10.655652,4.042962,0.112609,0.059904,7.070456,0.047681,27.296274
0.000000,0.000000,13.101954,4.023698,0.120001,0.047969,8.911150,0.047808,28.625475
0.000000,0.000000,9.428916,2.401854,0.071265,0.043328,8.440489,3.001765,24.205452
0.000000,0.000000,11.383053,4.294101,0.119361,5.456483,2.713922,0.001184,30.250487
0.000000,0.000000,11.383533,4.564472,0.109314,2.252092,2.724674,0.000960,32.625876
0.000000,0.000000,12.289688,2.208316,0.077377,2.266588,2.574720,0.001056,25.752351
0.000000,0.000000,10.121662,4.072690,0.123361,1.933368,2.591520,0.000960,27.295986
0.000000,0.000000,11.538031,4.196180,0.122242,1.804407,2.792226,3.393802,31.516391
