#Image Rect[ms],Image Resize[ms],ORB ext[ms],Stereo match[ms],IMU preint[ms],Pose pred[ms],LM track[ms],KF dec[ms],Total[ms]
0.000000,0.000000,33.330202,5.043870,0.004640,15.723266,9.173776,0.003008,41.776002
0.000000,0.000000,25.202774,5.602629,0.080417,4.816892,8.358246,0.001088,34.868428
0.000000,0.000000,23.709092,7.551037,0.081697,4.970429,8.634282,0.001312,35.262162
0.000000,0.000000,23.758884,9.365011,0.096353,5.062270,9.558294,0.001216,37.344587
0.000000,0.000000,23.934982,11.488045,0.120898,3.407178,8.217989,0.865738,42.410954
0.000000,0.000000,26.096353,10.395456,0.127105,6.113260,9.192625,0.001120,66.229838
0.000000,0.000000,24.288170,7.810784,0.159362,4.699866,9.724151,0.001120,49.723619
0.000000,0.000000,22.930010,4.109107,0.066689,3.640589,7.438267,0.001152,44.778919
0.000000,0.000000,25.011476,9.362515,0.134818,3.149671,8.965262,0.001184,53.500370
0.000000,0.000000,23.869221,8.126756,0.115585,2.214555,7.567773,0.546086,48.744120
0.000000,0.000000,23.773508,6.126827,0.132225,3.058245,4.385398,0.001120,49.673891
0.000000,0.000000,24.009351,7.979906,0.142690,2.506687,5.106559,0.001088,50.711088
0.000000,0.000000,22.743416,5.735815,0.116546,2.818307,5.926057,0.001408,43.852091
0.000000,0.000000,24.709328,7.139192,0.139425,3.128455,6.732179,0.001440,50.682479
0.000000,0.000000,22.149809,5.233952,0.129634,3.345801,6.934965,0.791050,41.984772
0.000000,0.000000,24.312555,4.886460,0.150562,6.113388,7.121303,0.001473,41.080026
0.000000,0.000000,23.100316,5.204672,0.150146,4.487095,6.534992,0.001537,40.293552
0.000000,0.000000,24.274698,6.344174,0.154818,3.942129,5.762214,0.001024,43.732186
0.000000,0.000000,22.980155,7.717119,0.172834,3.216552,5.913481,0.001120,45.057739
0.000000,0.000000,22.270098,8.376199,0.167970,3.524363,6.094859,1.315665,46.352634
0.000000,0.000000,22.904249,4.455702,0.121633,7.713215,8.929198,0.001761,45.036170
0.000000,0.000000,22.002447,8.976782,0.171810,3.860208,6.798003,0.000960,46.392442
0.000000,0.000000,21.302790,9.722008,0.151970,3.987185,7.753951,0.001280,45.120459
0.000000,0.000000,24.595438,9.978747,0.159074,3.580748,7.819168,0.001632,48.236817
0.000000,0.000000,22.948954,10.761700,0.151234,3.039269,6.755603,1.082734,48.883961
0.000000,0.000000,22.535701,8.487017,0.103649,8.109603,10.795077,0.002208,52.075521
0.000000,0.000000,25.171573,8.515945,0.113185,5.906024,9.788665,0.001280,48.561685
0.000000,0.000000,22.955514,9.420148,0.138114,5.307746,9.564981,0.001536,48.271953
0.000000,0.000000,24.596430,9.699799,0.142018,4.160211,7.877185,0.001056,50.084040
0.000000,0.000000,26.322628,8.989934,0.117826,5.330786,9.393203,0.865962,50.252202
0.000000,0.000000,22.300594,8.137605,0.140770,6.355118,7.537149,0.001504,53.773206
0.000000,0.000000,25.589786,6.052682,0.129090,5.113535,9.403411,0.001184,51.743036
0.000000,0.000000,23.896774,9.358004,0.136449,5.874537,9.037711,0.001120,52.196770
0.000000,0.000000,26.057697,8.007842,0.115841,5.479556,9.595254,0.000992,50.287754
0.000000,0.000000,24.809777,9.485557,0.132609,4.645721,10.091068,0.805098,53.883767
0.000000,0.000000,23.596194,6.717939,0.080353,6.170380,9.598838,0.001664,48.399699
0.000000,0.000000,28.990052,7.978371,0.121634,5.286113,7.467900,0.000928,55.628332
0.000000,0.000000,23.984999,7.296442,0.136833,5.836776,10.062908,0.001088,50.466381
0.000000,0.000000,21.904749,9.155569,0.140322,4.194644,8.410663,0.001088,50.650895
0.000000,0.000000,22.233777,8.346791,0.142146,3.570412,8.705355,0.609928,50.306923
0.000000,0.000000,23.106300,8.363687,0.130562,4.577688,10.119036,0.001440,51.539962
0.000000,0.000000,22.629590,7.249881,0.125121,3.733710,9.589846,0.001504,46.719358
0.000000,0.000000,24.278058,6.262605,0.149154,3.595917,10.125916,0.001280,50.730608
0.000000,0.000000,23.889030,7.315322,0.136802,3.080614,10.158973,0.001440,48.229841
0.000000,0.000000,23.242366,6.734835,0.139234,2.760449,9.383412,0.633384,47.081059
0.000000,0.000000,24.346348,7.100023,0.136706,4.545431,9.932443,0.001312,50.638575
0.000000,0.000000,22.025711,4.398198,0.119362,0.059168,10.741348,0.079265,43.971165
0.000000,0.000000,23.723300,6.771539,0.142593,0.093825,12.364664,0.085441,48.600373
0.000000,0.000000,23.650499,5.333377,0.158018,0.083009,15.003769,0.089889,46.620285
0.000000,0.000000,24.869330,5.432419,0.148706,0.081665,15.154874,0.100737,47.331686
0.000000,0.000000,22.367731,3.538923,0.143202,0.090498,13.178786,0.088769,45.220428
0.000000,0.000000,24.064936,6.472815,0.149666,0.099233,14.251760,0.098401,45.289485
0.000000,0.000000,21.151844,4.501111,0.185890,0.106562,15.513822,0.101025,42.844271
0.000000,0.000000,23.244574,8.012419,0.197410,0.092418,11.601390,0.068064,51.193046
0.000000,0.000000,23.379808,7.785215,0.177538,0.097217,14.690517,1.076781,51.111285
